"to","from","source_id_lab","target_id_lab","weight","weight_recs","weight_tfidf"
11,34,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:branch-a3-ipan-in-",1,2,0.000540702707255859
11,35,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:branch-a4-in-",1,2,0.00464221675223265
11,36,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:branch-b1-emn-",1,2,0.00720216125553815
11,37,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:branch-b2-emn-",1,2,0.000405527030441894
11,38,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:branch-b3-ipan-",1,2,0.000539996228483085
11,39,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cd8-tmem",1,2,0.00207094543756705
11,40,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cdc1",1,2,0.000455195624754445
11,41,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cdc2",1,2,0.00248505775339141
11,42,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:clc-mast-cell",1,2,0.00108675777536211
11,43,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cldn10-cells",1,2,0.000600669013828224
11,44,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:clp",1,2,0.000636507502017088
11,45,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:colonocyte",1,2,0.0343365113307207
11,46,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:contractile-pericyte-pln-",1,2,0.00765474604541984
11,47,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cx3cr1-cd8-tmem",1,2,0.000321525770144475
11,48,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cycling-b-cell",1,2,0.0069234396967461
11,49,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cycling-ec",1,2,0.00246829419206746
11,50,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cycling-encc-glia",1,2,0.000535757355846439
11,51,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cycling-neuroblast",1,2,0.000271764311173478
11,52,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cycling-plasma-cell",1,2,0.10950632174827
11,53,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:cycling-stromal",1,1,0.0000300049695799215
11,54,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:d-cells-sst-",1,2,0.0011463170724935
11,55,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:differentiating-glia",1,2,0.000258640683822566
11,56,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:distal-progenitor",1,2,0.00364702489899513
11,57,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:dz-gc-cell",1,2,0.00131591827995078
11,58,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:ec-cells-npw-",1,2,0.000885556952352614
11,59,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:ec-cells-tac1-",1,2,0.00102143910793935
11,60,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:eecs",1,2,0.0183574528627748
11,61,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:encc-glia-progenitor",1,2,0.000306189841816794
11,62,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:enterocyte",1,2,0.0395474555967349
11,63,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:fcrl4-memory-b",1,2,0.000343441287551206
11,64,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:fdc",1,2,0.000148299304164877
11,65,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:fetal-arterial-ec",1,2,0.000833062442948967
11,66,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:fetal-venous-ec",1,2,0.00277519051265702
11,67,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:gc-b-cell",1,2,0.00027035135362793
11,68,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:gdt",1,1,0.000119585330720562
11,69,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:germ",1,2,0.00109846844516748
11,70,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:glia-1-dhh-",1,2,0.00048002992191072
11,71,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:glia-2-eln-",1,2,0.00246829419206746
11,72,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:glia-3-bcan-",1,2,0.00286322404091774
11,73,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:goblet-cell",1,2,0.0694828937811244
11,74,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:i-cells-cck-",1,2,0.000846892549072653
11,75,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:icc",1,2,0.00513895494768933
11,76,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:iga-plasma-cell",1,2,0.00131450532240524
11,77,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:igg-plasma-cell",1,2,0.00248777612837334
11,78,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:igm-plasma-cell",1,1,0.0000300049695799215
11,79,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:ilc2",1,2,0.000479323443137946
11,80,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:ilc3",1,2,0.00035515195735657
11,81,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:ilcp",1,2,0.000613792641179136
11,82,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:immature-b",1,2,0.0000730899339232769
11,83,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:immature-pericyte",1,2,0.000429654848825395
11,84,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:k-cells-gip-",1,2,0.0011247156998693
11,85,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:l-cells-pyy-",1,2,0.00517705254908797
11,86,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lec1-ackr4-",1,2,0.00492841010819342
11,87,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lec2-madcam1-",1,2,0.0000862135612741888
11,88,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lec3-adgrg3-",1,2,0.00133863314078874
11,89,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lec4-stab2-",1,2,0.00196060405790936
11,90,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lec5-cldn11-",1,2,0.000343441287551206
11,91,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lec6-adamts4-",1,2,0.00353940189431936
11,92,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lti-like-ncr-ilc3",1,2,0.00197433643262528
11,93,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lymphoid-dc",1,2,0.00184531732684225
11,94,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lyve1-macrophage",1,2,0.00543721373056526
11,95,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:lz-gc-cell",1,2,0.000500625346430349
11,96,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:m-x-cells-mln-ghrl-",1,2,0.000528992037450496
11,97,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:macrophages",1,2,0.00209224734085946
11,98,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mait-cell",1,2,0.00187297753908963
11,99,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mast-cell",1,2,0.00316900687329356
11,100,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mature-arterial-ec",1,2,0.00468653298569481
11,101,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mature-venous-ec",1,2,0.00416713218173136
11,102,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:megakaryocyte",1,2,0.000392403403090983
11,103,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:memory-b",1,2,0.0024966608830876
11,104,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mesoderm-1-hand1-",1,2,0.0951405329493691
11,105,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mesoderm-2-zeb2-",1,1,0.000159447107627416
11,106,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mesothelium",1,2,0.000195848462159104
11,107,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mesothelium-prg4-",1,2,0.000121349121448392
11,108,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mesothelium-rgs5-",1,2,0.00402195826198938
11,109,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:microfold-cell",1,2,0.0173719597831334
11,110,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mln-stroma-fmo2-",1,2,0.00135993504408114
11,111,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mlto",1,2,0.00319636761620913
11,112,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mmp9-inflammatory-macrophage",1,2,0.00103496974473124
11,113,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:monocytes",1,2,0.0016029256547935
11,114,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:mpo-mono-neutrophil",1,2,0.000649631129368
11,115,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:myofibroblast",1,2,0.0209980666372814
11,116,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:myofibroblast-rspo2-",1,2,0.0152670570624818
11,117,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:n-cells-nts-",1,2,0.0000986307098523263
11,118,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:naive-b",1,2,0.00130703352523652
11,119,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:neuroblast",1,2,0.000455195624754445
11,120,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:nk-cell",1,2,0.00640605078899179
11,121,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:nk-t-cell",1,2,0.00200885969467637
11,122,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:paneth",1,2,0.000744004799823499
11,123,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:pdc",1,2,0.000317900511622157
11,124,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:pericyte",1,2,0.00237360288551997
11,125,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:pre-b",1,2,0.00191093546359681
11,126,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:pro-b",1,2,0.000510216579917389
11,127,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:progenitor-neurog3-",1,2,0.00157455896377335
11,128,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:proximal-progenitor",1,2,0.00784445127884232
11,129,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:rbc",1,2,0.00103385625651749
11,130,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:sell-cd4-t",1,2,0.00108887721168044
11,131,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:sell-cd8-t",1,2,0.0038520575852003
11,132,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:smc-part1-capn3-",1,2,0.0109208399799153
11,133,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:smc-plpp2-",1,2,0.04192952412583
11,134,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stat1-naive-b",1,2,0.00476758611534123
11,135,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stem-cells",1,2,0.00819998709464415
11,136,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stromal-1-adamdec1-",1,1,0.0000362161462377819
11,137,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stromal-1-ccl11-",1,2,0.01078690848242
11,138,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stromal-2-ch25h-",1,2,0.00221004205672414
11,139,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stromal-2-npy-",1,2,0.00417237700247258
11,140,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stromal-3-c7-",1,2,0.00528456801365456
11,141,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stromal-3-kcnn3-",1,2,0.00838453189643886
11,142,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:stromal-4-mmp1-",1,2,0.000506983655385318
11,143,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:t-reticular",1,2,0.00102214558671213
11,144,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:ta",1,2,0.0283197986858655
11,145,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:tfh",1,2,0.0168570973211384
11,146,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:th1",1,2,0.00103526921406304
11,147,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:th17",1,2,0.000526872601132173
11,148,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:transitional-stromal-3-c3-",1,2,0.009642004367472
11,149,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:trdv2-trgv9-gdt",1,2,0.000455902103527219
11,150,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:treg",1,2,0.000676584862842598
11,151,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:trgv2-gdt",1,2,0.00767615548882142
11,152,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:trgv4-gdt",1,2,0.00206841899180776
11,153,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:trgv5-7-gdt",1,2,0.000184844271126515
11,154,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:tuft",1,2,0.00381439913002491
11,155,"UBERON:0001159 Sigmoid Colon","ASCTB-TEMP:venous-capillary",1,2,0.000375372384383292
1,157,"UBERON:0002078 Right Cardiac Atrium","CL:0000057",1,44,0.446812375341249
1,158,"UBERON:0002078 Right Cardiac Atrium","CL:0000077",1,2,0.00720114889835312
1,160,"UBERON:0002078 Right Cardiac Atrium","CL:0000097",1,4,0
1,161,"UBERON:0002078 Right Cardiac Atrium","CL:0000115",1,24,0.0210510668256791
1,162,"UBERON:0002078 Right Cardiac Atrium","CL:0000136",1,16,0.0308803215309217
1,167,"UBERON:0002078 Right Cardiac Atrium","CL:0000235",1,56,0.0794381823400354
1,168,"UBERON:0002078 Right Cardiac Atrium","CL:0000236",1,28,0
1,170,"UBERON:0002078 Right Cardiac Atrium","CL:0000359",1,24,0.0518261798593037
1,171,"UBERON:0002078 Right Cardiac Atrium","CL:0000451",1,2,0.00315050130532707
1,172,"UBERON:0002078 Right Cardiac Atrium","CL:0000492",1,4,0.000197528548224519
1,173,"UBERON:0002078 Right Cardiac Atrium","CL:0000545",1,2,0.000156538663521609
1,174,"UBERON:0002078 Right Cardiac Atrium","CL:0000546",1,2,0.000412924236905621
1,178,"UBERON:0002078 Right Cardiac Atrium","CL:0000625",1,2,0.00678115130322092
1,179,"UBERON:0002078 Right Cardiac Atrium","CL:0000669",1,40,0.0624898756374788
1,180,"UBERON:0002078 Right Cardiac Atrium","CL:0000775",1,3,0.000520997543902629
1,182,"UBERON:0002078 Right Cardiac Atrium","CL:0000786",1,2,0
1,183,"UBERON:0002078 Right Cardiac Atrium","CL:0000791",1,2,0.00121708235393335
1,184,"UBERON:0002078 Right Cardiac Atrium","CL:0000792",1,2,0.000270742254903333
1,185,"UBERON:0002078 Right Cardiac Atrium","CL:0000794",1,4,0.0036859031821992
1,187,"UBERON:0002078 Right Cardiac Atrium","CL:0000814",1,6,0.00030172195398233
1,189,"UBERON:0002078 Right Cardiac Atrium","CL:0000895",1,4,0.00689122766296745
1,191,"UBERON:0002078 Right Cardiac Atrium","CL:0000913",1,20,0.00197122905369132
1,192,"UBERON:0002078 Right Cardiac Atrium","CL:0000938",1,2,0.003397170380279
1,193,"UBERON:0002078 Right Cardiac Atrium","CL:0000939",1,2,0.0118493060856381
1,194,"UBERON:0002078 Right Cardiac Atrium","CL:0001043",1,2,0.00698229776404815
1,195,"UBERON:0002078 Right Cardiac Atrium","CL:0001050",1,4,0.00746539919191558
1,197,"UBERON:0002078 Right Cardiac Atrium","CL:0001065",1,4,0.000540907286840923
1,198,"UBERON:0002078 Right Cardiac Atrium","CL:0002057",1,2,0.00996427958722988
1,201,"UBERON:0002078 Right Cardiac Atrium","CL:0002068",1,2,0.0000481016038809746
1,202,"UBERON:0002078 Right Cardiac Atrium","CL:0002072",1,2,0.0000903989153125003
1,204,"UBERON:0002078 Right Cardiac Atrium","CL:0002129",1,10,0.282202708059781
1,205,"UBERON:0002078 Right Cardiac Atrium","CL:0002131",1,10,0.0968752730349329
1,206,"UBERON:0002078 Right Cardiac Atrium","CL:0002138",1,24,0.00299548336832822
1,207,"UBERON:0002078 Right Cardiac Atrium","CL:0002144",1,12,0.0466112104014902
1,209,"UBERON:0002078 Right Cardiac Atrium","CL:0002350",1,4,0.0828101349990898
1,211,"UBERON:0002078 Right Cardiac Atrium","CL:0002396",1,2,0.0261459162889211
1,214,"UBERON:0002078 Right Cardiac Atrium","CL:0002543",1,8,0.0519290977018985
1,220,"UBERON:0002078 Right Cardiac Atrium","CL:0010020",1,12,0.0324224444987347
1,224,"UBERON:0002078 Right Cardiac Atrium","CL:1000413",1,4,0.0304584325544076
1,226,"UBERON:0002078 Right Cardiac Atrium","CL:1000477",1,2,0.0000646689005708698
2,157,"UBERON:0002079 Left Cardiac Atrium","CL:0000057",1,44,0.249170907721
2,158,"UBERON:0002079 Left Cardiac Atrium","CL:0000077",1,2,0.00941014065199247
2,160,"UBERON:0002079 Left Cardiac Atrium","CL:0000097",1,4,0
2,161,"UBERON:0002079 Left Cardiac Atrium","CL:0000115",1,24,0.0412279286456317
2,162,"UBERON:0002079 Left Cardiac Atrium","CL:0000136",1,16,0.0369446368881122
2,167,"UBERON:0002079 Left Cardiac Atrium","CL:0000235",1,56,0.0673803210570978
2,168,"UBERON:0002079 Left Cardiac Atrium","CL:0000236",1,28,0
2,170,"UBERON:0002079 Left Cardiac Atrium","CL:0000359",1,24,0.0668585723132755
2,171,"UBERON:0002079 Left Cardiac Atrium","CL:0000451",1,2,0.00167347614238428
2,172,"UBERON:0002079 Left Cardiac Atrium","CL:0000492",1,4,0.000198376011935945
2,173,"UBERON:0002079 Left Cardiac Atrium","CL:0000545",1,2,0.000416774757568227
2,174,"UBERON:0002079 Left Cardiac Atrium","CL:0000546",1,2,0.000522991284686354
2,178,"UBERON:0002079 Left Cardiac Atrium","CL:0000625",1,2,0.00666949334072723
2,179,"UBERON:0002079 Left Cardiac Atrium","CL:0000669",1,40,0.178133278827544
2,180,"UBERON:0002079 Left Cardiac Atrium","CL:0000775",1,6,0.000549185471761485
2,182,"UBERON:0002079 Left Cardiac Atrium","CL:0000786",1,2,0
2,183,"UBERON:0002079 Left Cardiac Atrium","CL:0000791",1,2,0.00168911038944145
2,184,"UBERON:0002079 Left Cardiac Atrium","CL:0000792",1,2,0.000263724208750921
2,185,"UBERON:0002079 Left Cardiac Atrium","CL:0000794",1,4,0.00310921652258979
2,186,"UBERON:0002079 Left Cardiac Atrium","CL:0000798",1,3,0.00011384107056077
2,187,"UBERON:0002079 Left Cardiac Atrium","CL:0000814",1,6,0.000633664944619969
2,189,"UBERON:0002079 Left Cardiac Atrium","CL:0000895",1,4,0.00940287221581488
2,190,"UBERON:0002079 Left Cardiac Atrium","CL:0000899",1,1,0.0000379470235202567
2,191,"UBERON:0002079 Left Cardiac Atrium","CL:0000913",1,20,0.00274505872064792
2,192,"UBERON:0002079 Left Cardiac Atrium","CL:0000938",1,2,0.00471268196526406
2,193,"UBERON:0002079 Left Cardiac Atrium","CL:0000939",1,2,0.0180547542549895
2,194,"UBERON:0002079 Left Cardiac Atrium","CL:0001043",1,2,0.00647461451284403
2,195,"UBERON:0002079 Left Cardiac Atrium","CL:0001050",1,4,0.00773684983436352
2,197,"UBERON:0002079 Left Cardiac Atrium","CL:0001065",1,4,0.000259678533298781
2,198,"UBERON:0002079 Left Cardiac Atrium","CL:0002057",1,2,0.0149763951029261
2,201,"UBERON:0002079 Left Cardiac Atrium","CL:0002068",1,2,0.0000665603149395068
2,204,"UBERON:0002079 Left Cardiac Atrium","CL:0002129",1,10,0.390681594544192
2,205,"UBERON:0002079 Left Cardiac Atrium","CL:0002131",1,10,0.00264361935468699
2,206,"UBERON:0002079 Left Cardiac Atrium","CL:0002138",1,24,0.000945140400016965
2,207,"UBERON:0002079 Left Cardiac Atrium","CL:0002144",1,12,0.110259527617588
2,209,"UBERON:0002079 Left Cardiac Atrium","CL:0002350",1,4,0.022841253216618
2,211,"UBERON:0002079 Left Cardiac Atrium","CL:0002396",1,2,0.0111340851892311
2,214,"UBERON:0002079 Left Cardiac Atrium","CL:0002543",1,8,0.0268166744350413
2,220,"UBERON:0002079 Left Cardiac Atrium","CL:0010020",1,12,0.0263113255737631
2,224,"UBERON:0002079 Left Cardiac Atrium","CL:1000413",1,4,0.0214773663114451
2,226,"UBERON:0002079 Left Cardiac Atrium","CL:1000477",1,2,0.0000340112330705125
3,157,"UBERON:0002080 Right Ventricle","CL:0000057",1,44,0.222674567126647
3,158,"UBERON:0002080 Right Ventricle","CL:0000077",1,2,0.0021067055870587
3,160,"UBERON:0002080 Right Ventricle","CL:0000097",1,4,0
3,161,"UBERON:0002080 Right Ventricle","CL:0000115",1,24,0.0140068849387194
3,162,"UBERON:0002080 Right Ventricle","CL:0000136",1,16,0.00761234136001781
3,167,"UBERON:0002080 Right Ventricle","CL:0000235",1,56,0.0414600362857207
3,168,"UBERON:0002080 Right Ventricle","CL:0000236",1,28,0
3,170,"UBERON:0002080 Right Ventricle","CL:0000359",1,24,0.0301764221524593
3,171,"UBERON:0002080 Right Ventricle","CL:0000451",1,2,0.00136690667455336
3,172,"UBERON:0002080 Right Ventricle","CL:0000492",1,4,0.0000449080084371163
3,173,"UBERON:0002080 Right Ventricle","CL:0000545",1,2,0.000147069397387458
3,174,"UBERON:0002080 Right Ventricle","CL:0000546",1,2,0.000265265853940563
3,178,"UBERON:0002080 Right Ventricle","CL:0000625",1,2,0.00495388463598505
3,179,"UBERON:0002080 Right Ventricle","CL:0000669",1,40,0.260692899484159
3,180,"UBERON:0002080 Right Ventricle","CL:0000775",1,6,0.000236540274164839
3,182,"UBERON:0002080 Right Ventricle","CL:0000786",1,2,0
3,183,"UBERON:0002080 Right Ventricle","CL:0000791",1,2,0.00068121362518334
3,184,"UBERON:0002080 Right Ventricle","CL:0000792",1,2,0.000120452695867243
3,185,"UBERON:0002080 Right Ventricle","CL:0000794",1,4,0.0025487417185033
3,186,"UBERON:0002080 Right Ventricle","CL:0000798",1,6,0.0000566292585116939
3,187,"UBERON:0002080 Right Ventricle","CL:0000814",1,6,0.000259483552251259
3,189,"UBERON:0002080 Right Ventricle","CL:0000895",1,4,0.00498696578832165
3,190,"UBERON:0002080 Right Ventricle","CL:0000899",1,2,0.0000150440274874246
3,191,"UBERON:0002080 Right Ventricle","CL:0000913",1,20,0.00176686420773828
3,192,"UBERON:0002080 Right Ventricle","CL:0000938",1,2,0.00299884942097745
3,193,"UBERON:0002080 Right Ventricle","CL:0000939",1,2,0.00960977119436184
3,194,"UBERON:0002080 Right Ventricle","CL:0001043",1,2,0.00254445608756472
3,195,"UBERON:0002080 Right Ventricle","CL:0001050",1,4,0.00189358331002855
3,197,"UBERON:0002080 Right Ventricle","CL:0001065",1,4,0.000170658177674625
3,198,"UBERON:0002080 Right Ventricle","CL:0002057",1,2,0.00795830383377859
3,201,"UBERON:0002080 Right Ventricle","CL:0002068",1,2,0.0000308210409967179
3,202,"UBERON:0002080 Right Ventricle","CL:0002072",1,1,0.0000400326336641102
3,204,"UBERON:0002080 Right Ventricle","CL:0002129",1,10,0.00529670844932136
3,205,"UBERON:0002080 Right Ventricle","CL:0002131",1,10,0.521171840605245
3,206,"UBERON:0002080 Right Ventricle","CL:0002138",1,24,0.00134150726290651
3,207,"UBERON:0002080 Right Ventricle","CL:0002144",1,12,0.124734774486307
3,209,"UBERON:0002080 Right Ventricle","CL:0002350",1,4,0.00661222559352944
3,211,"UBERON:0002080 Right Ventricle","CL:0002396",1,2,0.00796679842304851
3,214,"UBERON:0002080 Right Ventricle","CL:0002543",1,8,0.0116113758449261
3,219,"UBERON:0002080 Right Ventricle","CL:0010005",1,1,0.0000324494023699184
3,220,"UBERON:0002080 Right Ventricle","CL:0010020",1,12,0.00971900429631483
3,224,"UBERON:0002080 Right Ventricle","CL:1000413",1,4,0.0553779680202987
3,226,"UBERON:0002080 Right Ventricle","CL:1000477",1,4,0.0000141267864757363
4,157,"UBERON:0002084 Left Ventricle","CL:0000057",1,44,0.140756858701335
4,158,"UBERON:0002084 Left Ventricle","CL:0000077",1,2,0.00561393291375044
4,160,"UBERON:0002084 Left Ventricle","CL:0000097",1,4,0
4,161,"UBERON:0002084 Left Ventricle","CL:0000115",1,24,0.00618477933842815
4,162,"UBERON:0002084 Left Ventricle","CL:0000136",1,16,0.00344884424938288
4,167,"UBERON:0002084 Left Ventricle","CL:0000235",1,56,0.0487091836908178
4,168,"UBERON:0002084 Left Ventricle","CL:0000236",1,28,0
4,170,"UBERON:0002084 Left Ventricle","CL:0000359",1,24,0.0107276542196848
4,171,"UBERON:0002084 Left Ventricle","CL:0000451",1,2,0.000811841515761375
4,172,"UBERON:0002084 Left Ventricle","CL:0000492",1,4,0.00002840639813153
4,173,"UBERON:0002084 Left Ventricle","CL:0000545",1,2,0.0000490063468048645
4,174,"UBERON:0002084 Left Ventricle","CL:0000546",1,2,0.0000595901021185936
4,178,"UBERON:0002084 Left Ventricle","CL:0000625",1,2,0.00414350073617113
4,179,"UBERON:0002084 Left Ventricle","CL:0000669",1,40,0.551639614936295
4,180,"UBERON:0002084 Left Ventricle","CL:0000775",1,6,0.0000988634432746614
4,182,"UBERON:0002084 Left Ventricle","CL:0000786",1,2,0
4,183,"UBERON:0002084 Left Ventricle","CL:0000791",1,2,0.000290097019111708
4,184,"UBERON:0002084 Left Ventricle","CL:0000792",1,2,0.000021873903695815
4,185,"UBERON:0002084 Left Ventricle","CL:0000794",1,4,0.000884820012273945
4,186,"UBERON:0002084 Left Ventricle","CL:0000798",1,6,0.0000130873294913971
4,187,"UBERON:0002084 Left Ventricle","CL:0000814",1,6,0.0000910946061315101
4,189,"UBERON:0002084 Left Ventricle","CL:0000895",1,4,0.00443902939242597
4,190,"UBERON:0002084 Left Ventricle","CL:0000899",1,2,0.00000792486291670881
4,191,"UBERON:0002084 Left Ventricle","CL:0000913",1,20,0.000568776964970443
4,192,"UBERON:0002084 Left Ventricle","CL:0000938",1,2,0.00103208039598122
4,193,"UBERON:0002084 Left Ventricle","CL:0000939",1,2,0.00475292199551917
4,194,"UBERON:0002084 Left Ventricle","CL:0001043",1,2,0.00107170777665641
4,195,"UBERON:0002084 Left Ventricle","CL:0001050",1,4,0.000526229691827593
4,197,"UBERON:0002084 Left Ventricle","CL:0001065",1,4,0.0000721014927937876
4,198,"UBERON:0002084 Left Ventricle","CL:0002057",1,2,0.00275299725845057
4,201,"UBERON:0002084 Left Ventricle","CL:0002068",1,4,0.0000350395932478116
4,202,"UBERON:0002084 Left Ventricle","CL:0002072",1,2,0.00000408763833948443
4,204,"UBERON:0002084 Left Ventricle","CL:0002129",1,10,0.0153289419562861
4,205,"UBERON:0002084 Left Ventricle","CL:0002131",1,10,0.222248070920338
4,206,"UBERON:0002084 Left Ventricle","CL:0002138",1,24,0.00103222501894527
4,207,"UBERON:0002084 Left Ventricle","CL:0002144",1,12,0.156152326513224
4,209,"UBERON:0002084 Left Ventricle","CL:0002350",1,4,0.00704095378010445
4,211,"UBERON:0002084 Left Ventricle","CL:0002396",1,2,0.00383915904138132
