"tool","modality","sex","organ","organId","as","as_id","cell_id","cell_label","annotation_label_id","annotation_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mesoderm-2-zeb2-","Mesoderm 2 (ZEB2+)",NA,NA,1.766,0.000108395208931765,"false","false"
"CellTypist","sc_transcriptomics","Male","Large Intestine","UBERON:0000059","Descending Colon","UBERON:0001158","ASCTB-TEMP:mesoderm-2-zeb2-","Mesoderm 2 (ZEB2+)",NA,NA,0.87,0.0000966494845360823,"false","false"
"CellTypist","sc_transcriptomics","Female","Large Intestine","UBERON:0000059","Transverse Colon","UBERON:0001157","ASCTB-TEMP:mesoderm-2-zeb2-","Mesoderm 2 (ZEB2+)",NA,NA,1.008,0.000556444320790151,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",19.422,0.0639546370569408,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",335.248,0.0527771743066116,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",274.289,0.0604869849634307,"true","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",3351.456,0.113778690327785,"false","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",20384.49,0.159425927167863,"true","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",122.112,0.0422109885733881,"false","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",572.616,0.019439759477891,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",89.536,0.030950300321892,"false","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",7580.1,0.0799966566482202,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",864.279,0.0639546370569408,"true","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",14776.783,0.0997309445429223,"true","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",129.846,0.0368745021362879,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",234.232,0.0368745021362879,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",686.19,0.0507764650096811,"true","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",2308.733,0.018056468379049,"true","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",1378.52,0.019439759477891,"false","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",3386.18,0.0228538870600152,"true","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",99.216,0.0422109885733881,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",15.42,0.0507764650096811,"false","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",1897.17,0.0200218014397309,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",72.748,0.030950300321892,"false","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",8068.32,0.113778690327785,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",185.844,0.0527771743066116,"false","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:lymphatic","Lymphatic","ASCTB-TEMP:lymphatic","Lymphatic",195.597,0.0431336028710308,"true","true"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:nerve","Nerve","ASCTB-TEMP:nerve","Nerve",70.85,0.0301428049954095,"false","true"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",38.232,0.00129793942949329,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",695.704,0.10952277500181,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",385.662,0.10952277500181,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",92.04,0.00129793942949329,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",43.521,0.00322045283913542,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",1.648,0.000363421614500523,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",5590.48,0.037731071157255,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",139.258,0.00108912883106431,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",86.79,0.000915939081344445,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",0.978,0.00322045283913542,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",6.944,0.00240036281981793,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:b","B","ASCTB-TEMP:b","B",5.642,0.00240036281981793,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",229.959,0.0653052357158375,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",414.828,0.0653052357158375,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",1201.176,0.040778763657696,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",2891.72,0.040778763657696,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",517.713,0.0383095586201446,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",8590.204,0.0579767029627754,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",277.997,0.0613046835960569,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",5681.795,0.0444369928240896,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",11.634,0.0383095586201446,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",4221.69,0.0445536451241045,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",158.784,0.0548875590411822,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:cd4-t-cell","CD4+ T cell","ASCTB-TEMP:cd4-t-cell","CD4+ T cell",129.012,0.0548875590411823,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",19.872,0.000674635183691428,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",0.153,0.0000434499239626331,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",0.276,0.0000434499239626331,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",47.84,0.000674635183691428,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",32.83,0.000221575082299316,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",0.534,0.0000395147587623978,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",2.06,0.000454277018125653,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",37.73,0.000295084166051908,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",0.012,0.0000395147587623978,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",370.26,0.00390754239265577,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",6.208,0.00214594648407686,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte","ASCTB-TEMP:cd57-enterocyte","CD57+ Enterocyte",5.044,0.00214594648407686,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",24.99,0.00709682091389674,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",45.08,0.00709682091389674,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",470.08,0.00662902397888099,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",195.264,0.00662902397888099,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",46.458,0.0034377840123286,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",1461.404,0.00986325652063814,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",1429.281,0.0111783247267118,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",47.998,0.0105846545223277,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",29.056,0.0100439144718649,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",1.044,0.0034377840123286,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",581.46,0.00613644357919738,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte","ASCTB-TEMP:cd66-enterocyte","CD66+ Enterocyte",23.608,0.0100439144718649,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",7.089,0.00201317981026867,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",12.788,0.00201317981026867,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",185.652,0.00630270587372589,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",446.94,0.00630270587372589,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",20.292,0.00150156083297111,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",324.079,0.00218726259812611,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",4.017,0.000885840185345024,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",580.356,0.00453893099054389,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",0.456,0.00150156083297111,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",476.19,0.00502547564403055,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",3.104,0.00107297324203843,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:cd7-immune","CD7+ Immune","ASCTB-TEMP:cd7-immune","CD7+ Immune",2.522,0.00107297324203843,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",335.248,0.0527771743066116,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",3351.456,0.113778690327785,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",185.844,0.0527771743066116,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",8068.32,0.113778690327785,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",864.279,0.0639546370569408,"true","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",20384.49,0.159425927167863,"true","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",274.289,0.0604869849634307,"true","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",14776.783,0.0997309445429223,"true","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",19.422,0.0639546370569408,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",7580.1,0.0799966566482202,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cd8-t","CD8+ T","ASCTB-TEMP:cd8-t","CD8+ T",122.112,0.0422109885733881,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",149.226,0.0423781591715548,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",419.256,0.0142333357776637,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",1009.32,0.0142333357776637,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",269.192,0.0423781591715548,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",547.083,0.0404828703520765,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",2362.822,0.0159470752089136,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",1855.63,0.0145127758030984,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",679.594,0.149865988279653,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",12.294,0.0404828703520765,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",1945.35,0.0205302695229107,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",326.016,0.112695375153479,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:cycling-ta","Cycling TA","ASCTB-TEMP:cycling-ta","Cycling TA",264.888,0.112695375153479,"false","false"
