"tool","modality","sex","organ","organId","as","as_id","cell_id","cell_label","annotation_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:goblet","Goblet","Goblet",5870.788,0.0459150962376769,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:goblet","Goblet","Goblet",16.818,0.0553799344055004,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:goblet","Goblet","Goblet",5313,0.0560707954739375,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:goblet","Goblet","Goblet",181.728,0.0628187117684148,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:goblet","Goblet","Goblet",147.654,0.0628187117684148,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:icc","ICC","ICC",211.464,0.0156478444699095,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:icc","ICC","ICC",2742.712,0.0185110154469486,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:icc","ICC","ICC",48.307,0.0106527960750466,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:icc","ICC","ICC",1081.136,0.00845550264905104,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:icc","ICC","ICC",1079.52,0.0152232895798196,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:icc","ICC","ICC",97.704,0.0153812730827721,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:icc","ICC","ICC",448.416,0.0152232895798196,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:icc","ICC","ICC",54.162,0.0153812730827721,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:icc","ICC","ICC",4.752,0.0156478444699095,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:icc","ICC","ICC",1046.76,0.0110469915057969,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:icc","ICC","ICC",32.576,0.0112606882514961,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:icc","ICC","ICC",26.468,0.0112606882514961,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",129.846,0.0368745021362879,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",572.616,0.019439759477891,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",234.232,0.0368745021362879,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",1378.52,0.019439759477891,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",3386.18,0.0228538870600152,"true","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",2308.733,0.018056468379049,"true","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",686.19,0.0507764650096811,"true","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",195.597,0.0431336028710308,"true","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",15.42,0.0507764650096811,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",89.536,0.030950300321892,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:lymphatic","Lymphatic","Lymphatic",1897.17,0.0200218014397309,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",10.71,0.00304149467738431,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",258.66,0.00878125687467918,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",19.32,0.00304149467738431,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",622.7,0.00878125687467918,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",16.02,0.00118544276287193,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",1643.376,0.0110914155482401,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",6.386,0.00140825875618952,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",1049.237,0.00820602239957079,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",1372.8,0.0144878577125205,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",0.36,0.00118544276287193,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",5.952,0.00205745384555822,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:m1-macrophage","M1 Macrophage","M1 Macrophage",4.836,0.00205745384555822,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",214.863,0.0610181765515244,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",1132.704,0.0384542054704114,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",2726.88,0.0384542054704114,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",387.596,0.0610181765515244,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",6346.977,0.042836794125095,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",908.868,0.067254119413601,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",205.176,0.0452459910053151,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",4247.026,0.0332157467641339,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",20.424,0.067254119413601,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",146.848,0.050761589770251,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",3930.96,0.0414854233345058,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:m2-macrophage","M2 Macrophage","M2 Macrophage",119.314,0.050761589770251,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",219.564,0.00745398548067757,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",6.375,0.00181041349844304,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",11.5,0.00181041349844304,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",528.58,0.00745398548067757,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",443.674,0.00299442896935933,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",16.287,0.00120520014225313,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",4.944,0.00109026484350157,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",242.844,0.00189926899604319,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",0.366,0.00120520014225313,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",31.648,0.010939902436866,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",1584.33,0.0167202415571661,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:muc1-enterocyte","MUC1+ Enterocyte","MUC1+ Enterocyte",25.714,0.010939902436866,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:nerve","Nerve","Nerve",885.06,0.0300469311432133,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:nerve","Nerve","Nerve",153.357,0.0435513071185459,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:nerve","Nerve","Nerve",276.644,0.0435513071185459,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:nerve","Nerve","Nerve",2130.7,0.0300469311432133,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:nerve","Nerve","Nerve",179.735,0.0396356698314632,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:nerve","Nerve","Nerve",470.988,0.0348520172284348,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:nerve","Nerve","Nerve",4276.342,0.0288617371486452,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:nerve","Nerve","Nerve",2981.699,0.023319696868084,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:nerve","Nerve","Nerve",2135.1,0.0225327979326941,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:nerve","Nerve","Nerve",10.584,0.0348520172284348,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:nerve","Nerve","Nerve",87.2,0.0301428049954094,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",13.005,0.00369324353682381,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",204.552,0.00694434259734546,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",23.46,0.00369324353682381,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",492.44,0.00694434259734546,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",86.775,0.00642114829888964,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",25.029,0.00551946577022669,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",821.219,0.00554254241580147,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",764.89,0.0059821608208705,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",1.95,0.00642114829888964,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",915.75,0.00966437623852029,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",20.128,0.00695773370352754,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:neuroendocrine","Neuroendocrine","Neuroendocrine",16.354,0.00695773370352754,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",59.517,0.0169020204214643,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",142.992,0.00485444012612745,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",344.24,0.00485444012612745,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",107.364,0.0169020204214643,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",797.769,0.00538427449987339,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",47.526,0.0035168135298534,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",727.16,0.00568707665481859,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",44.084,0.00972152818788898,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",1.068,0.0035168135298534,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",639.54,0.00674939140549633,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",10.112,0.00349545922148601,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:neutrophil","Neutrophil","Neutrophil",8.216,0.00349545922148601,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:nk","NK","NK",8.721,0.00247664566587009,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:nk","NK","NK",15.732,0.00247664566587009,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:nk","NK","NK",28.08,0.000953288846520496,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:nk","NK","NK",67.6,0.000953288846520495,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:nk","NK","NK",17.088,0.00126447228039673,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:nk","NK","NK",7.004,0.00154454186162722,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:nk","NK","NK",390.677,0.00263674347936186,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:nk","NK","NK",487.06,0.00380926832539736,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:nk","NK","NK",0.384,0.00126447228039673,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:nk","NK","NK",171.27,0.00180749955596109,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:nk","NK","NK",7.744,0.00267690231518865,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:nk","NK","NK",6.292,0.00267690231518866,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:paneth","Paneth","Paneth",169.545,0.0125459359070613,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:paneth","Paneth","Paneth",31.621,0.00697315222822878,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:paneth","Paneth","Paneth",2798.054,0.0188845277285389,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:paneth","Paneth","Paneth",1747.585,0.0136677620548588,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:paneth","Paneth","Paneth",945.88,0.0133387108601599,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:paneth","Paneth","Paneth",46.184,0.00727062060974727,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:paneth","Paneth","Paneth",392.904,0.0133387108601599,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:paneth","Paneth","Paneth",25.602,0.00727062060974727,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:paneth","Paneth","Paneth",1173.48,0.0123843322177219,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:paneth","Paneth","Paneth",3.81,0.0125459359070613,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:paneth","Paneth","Paneth",38.496,0.0133070805172395,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:paneth","Paneth","Paneth",31.278,0.0133070805172395,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:plasma","Plasma","Plasma",39.729,0.0112824969222971,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Ascending part of Duodenum","FMA:14930","ASCTB-TEMP:plasma","Plasma","Plasma",1804.356,0.0612561413800689,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:plasma","Plasma","Plasma",71.668,0.0112824969222971,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Horizontal part of Duodenum","FMA:14929","ASCTB-TEMP:plasma","Plasma","Plasma",4343.82,0.0612561413800689,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:plasma","Plasma","Plasma",367.926,0.0272256687872921,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:plasma","Plasma","Plasma",89.404,0.0197156225866533,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Distal part of Ileum","FMA:14966","ASCTB-TEMP:plasma","Plasma","Plasma",6368.551,0.0429824006077488,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Jejunum","UBERON:0002115","ASCTB-TEMP:plasma","Plasma","Plasma",5814.193,0.045472469988599,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Ileum","UBERON:0002116","ASCTB-TEMP:plasma","Plasma","Plasma",8.268,0.027225668787292,"false","false"
"SC Proteomics","sc_proteomics","Male","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:plasma","Plasma","Plasma",6468.99,0.0682705468121489,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Descending part of Duodenum","FMA:14928","ASCTB-TEMP:plasma","Plasma","Plasma",136.192,0.0470780836919129,"false","false"
"SC Proteomics","sc_proteomics","Female","Small Intestine","UBERON:0002108","Superior part of Duodenum","FMA:14926","ASCTB-TEMP:plasma","Plasma","Plasma",110.656,0.0470780836919129,"false","false"
