,source, target, distance,in_hra_pop
962,VH_F_amnion,VH_F_umbilical_artery_2,-1,FALSE
963,VH_F_amnion,VH_F_umbilical_vein,-1,FALSE
964,VH_F_umbilical_artery_2,VH_F_umbilical_vein,-1,FALSE
965,VH_F_duodenum_descending,VH_F_duodenum_superior,-1,FALSE
966,VH_F_duodenum_ascending,VH_F_duodenum_horizontal,-1,FALSE
967,VH_F_duodenal_ampulla,VH_F_duodenum_superior,-1,FALSE
968,VH_F_duodenum_descending,VH_F_duodenum_horizontal,-1,FALSE
969,VH_F_duodenum_ascending,VH_F_jejenum,-1,FALSE
970,VH_F_duodenum_descending,VH_F_sphincter_of_heptopancreatic_ampulla,-1,FALSE
971,VH_F_ileum,VH_F_jejenum,-1,FALSE
972,VH_F_ileum,VH_F_ileum_terminal,-1,FALSE
973,VH_F_C7_segment_of_cervical_spinal_cord,VH_F_C8_segment_of_cervical_spinal_cord,-1,FALSE
974,VH_F_C8_segment_of_cervical_spinal_cord,VH_F_first_thoracic_spinal_cord_segment,-1,FALSE
975,VH_F_fifth_thoracic_spinal_cord_segment,VH_F_fourth_thoracic_spinal_cord_segment,-1,FALSE
976,VH_F_fourth_lumbar_spinal_cord_segment,VH_F_third_lumbar_spinal_cord_segment,-1,FALSE
977,VH_F_second_thoracic_spinal_cord_segment,VH_F_third_thoracic_spinal_cord_segment,-1,FALSE
978,VH_F_second_lumbar_spinal_cord_segment,VH_F_third_lumbar_spinal_cord_segment,-1,FALSE
979,VH_F_first_lumbar_spinal_cord_segment,VH_F_second_lumbar_spinal_cord_segment,-1,FALSE
980,VH_F_C6_segment_of_cervical_spinal_cord,VH_F_C7_segment_of_cervical_spinal_cord,-1,FALSE
981,VH_F_C4_segment_of_cervical_spinal_cord,VH_F_C5_segment_of_cervical_spinal_cord,-1,FALSE
982,VH_F_fourth_thoracic_spinal_cord_segment,VH_F_third_thoracic_spinal_cord_segment,-1,FALSE
983,VH_F_first_sacral_spinal_cord_segment,VH_F_second_sacral_spinal_cord_segment,-1,FALSE
984,VH_F_eleventh_thoracic_spinal_cord_segment,VH_F_tenth_thoracic_spinal_cord_segment,-1,FALSE
985,VH_F_eigth_thoracic_spinal_cord_segment,VH_F_ninth_thoracic_spinal_cord_segment,-1,FALSE
986,VH_F_C1_segment_of_cervical_spinal_cord,VH_F_C2_segment_of_cervical_spinal_cord,-1,FALSE
987,VH_F_second_sacral_spinal_cord_segment,VH_F_third_sacral_spinal_cord_segment,-1,FALSE
988,VH_F_C2_segment_of_cervical_spinal_cord,VH_F_C3_segment_of_cervical_spinal_cord,-1,FALSE
989,VH_F_fifth_thoracic_spinal_cord_segment,VH_F_sixth_thoracic_spinal_cord_segment,-1,FALSE
990,VH_F_first_thoracic_spinal_cord_segment,VH_F_second_thoracic_spinal_cord_segment,-1,FALSE
991,VH_F_C5_segment_of_cervical_spinal_cord,VH_F_C6_segment_of_cervical_spinal_cord,-1,FALSE
992,VH_F_C3_segment_of_cervical_spinal_cord,VH_F_C4_segment_of_cervical_spinal_cord,-1,FALSE
993,VH_F_eigth_thoracic_spinal_cord_segment,VH_F_seventh_thoracic_spinal_cord_segment,-1,FALSE
994,VH_F_fifth_lumbar_spinal_cord_segment,VH_F_fourth_lumbar_spinal_cord_segment,-1,FALSE
995,VH_F_first_lumbar_spinal_cord_segment,VH_F_twelfth_thoracic_spinal_cord_segment,-1,FALSE
996,VH_F_fifth_lumbar_spinal_cord_segment,VH_F_first_sacral_spinal_cord_segment,-1,FALSE
997,VH_F_ninth_thoracic_spinal_cord_segment,VH_F_tenth_thoracic_spinal_cord_segment,-1,FALSE
998,VH_F_fourth_sacral_spinal_cord_segment,VH_F_third_sacral_spinal_cord_segment,-1,FALSE
999,VH_F_seventh_thoracic_spinal_cord_segment,VH_F_sixth_thoracic_spinal_cord_segment,-1,FALSE
1000,VH_F_eleventh_thoracic_spinal_cord_segment,VH_F_twelfth_thoracic_spinal_cord_segment,-1,FALSE
1001,VH_F_hilum_of_spleen,VH_F_renal_surface_of_spleen,-1,FALSE
1002,VH_F_colic_surface_of_spleen,VH_F_diaphragmatic_surface_of_spleen,-1,FALSE
1003,VH_F_gastric_surface_of_spleen,VH_F_renal_surface_of_spleen,-1,FALSE
1004,VH_F_gastric_surface_of_spleen,VH_F_hilum_of_spleen,-1,FALSE
1005,VH_F_diaphragmatic_surface_of_spleen,VH_F_renal_surface_of_spleen,-1,FALSE
1006,VH_F_diaphragmatic_surface_of_spleen,VH_F_gastric_surface_of_spleen,-1,FALSE
1007,VH_F_colic_surface_of_spleen,VH_F_gastric_surface_of_spleen,-1,FALSE
1008,VH_F_colic_surface_of_spleen,VH_F_renal_surface_of_spleen,-1,FALSE
1009,VH_F_colic_surface_of_spleen,VH_F_hilum_of_spleen,-1,FALSE
1010,VH_F_thymus_lobe_L,VH_F_thymus_lobe_R,-1,FALSE
1011,VH_F_carina,VH_F_trachea,-1,FALSE
1012,VH_F_trachea,VH_F_tracheal_cartilage,-1,FALSE
1013,VH_F_major_calyx_L_c,VH_F_renal_pelvis_L,-1,FALSE
1014,VH_F_major_calyx_L_a,VH_F_minor_calyx_L_b,-1,FALSE
1015,VH_F_major_calyx_L_d,VH_F_minor_calyx_L_i,-1,FALSE
1016,VH_F_minor_calyx_L_i,VH_F_minor_calyx_L_j,-1,FALSE
1017,VH_F_minor_calyx_L_b,VH_F_minor_calyx_L_c,-1,FALSE
1018,VH_F_major_calyx_L_a,VH_F_renal_pelvis_L,-1,FALSE
1019,VH_F_left_ureter,VH_F_renal_pelvis_L,-1,FALSE
1020,VH_F_minor_calyx_L_f,VH_F_minor_calyx_L_g,-1,FALSE
1021,VH_F_major_calyx_L_c,VH_F_major_calyx_L_d,-1,FALSE
1022,VH_F_minor_calyx_L_a,VH_F_minor_calyx_L_b,-1,FALSE
1023,VH_F_major_calyx_L_b,VH_F_minor_calyx_L_e,-1,FALSE
1024,VH_F_major_calyx_L_c,VH_F_minor_calyx_L_f,-1,FALSE
1025,VH_F_minor_calyx_L_b,VH_F_minor_calyx_L_d,-1,FALSE
1026,VH_F_major_calyx_L_b,VH_F_renal_pelvis_L,-1,FALSE
1027,VH_F_major_calyx_L_a,VH_F_minor_calyx_L_c,-1,FALSE
1028,VH_F_minor_calyx_L_c,VH_F_minor_calyx_L_d,-1,FALSE
1029,VH_F_major_calyx_L_d,VH_F_minor_calyx_L_h,-1,FALSE
1030,VH_F_major_calyx_L_a,VH_F_minor_calyx_L_a,-1,FALSE
1031,VH_F_major_calyx_L_b,VH_F_major_calyx_L_c,-1,FALSE
1032,VH_F_minor_calyx_L_a,VH_F_minor_calyx_L_c,-1,FALSE
1033,VH_F_major_calyx_L_a,VH_F_minor_calyx_L_d,-1,FALSE
1034,VH_F_major_calyx_L_d,VH_F_minor_calyx_L_j,-1,FALSE
1035,VH_F_major_calyx_L_d,VH_F_renal_pelvis_L,-1,FALSE
1036,VH_F_major_calyx_L_c,VH_F_minor_calyx_L_g,-1,FALSE
1037,VH_F_minor_calyx_L_h,VH_F_minor_calyx_L_j,-1,FALSE
1038,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_j,-1,FALSE
1039,VH_F_minor_calyx_R_b,VH_F_minor_calyx_R_d,-1,FALSE
1040,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_c,-1,FALSE
1041,VH_F_major_calyx_R_b,VH_F_minor_calyx_R_e,-1,FALSE
1042,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_b,-1,FALSE
1043,VH_F_minor_calyx_R_e,VH_F_minor_calyx_R_f,-1,FALSE
1044,VH_F_major_calyx_R_b,VH_F_renal_pelvis_R,-1,FALSE
1045,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_g,-1,FALSE
1046,VH_F_major_calyx_R_c,VH_F_renal_pelvis_R,-1,FALSE
1047,VH_F_major_calyx_R_a,VH_F_renal_pelvis_R,-1,FALSE
1048,VH_F_minor_calyx_R_a,VH_F_minor_calyx_R_b,-1,FALSE
1049,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_h,-1,FALSE
1050,VH_F_renal_pelvis_R,VH_F_right_ureter,-1,FALSE
1051,VH_F_minor_calyx_R_c,VH_F_minor_calyx_R_d,-1,FALSE
1052,VH_F_minor_calyx_R_b,VH_F_minor_calyx_R_c,-1,FALSE
1053,VH_F_major_calyx_R_c,VH_F_minor_calyx_R_i,-1,FALSE
1054,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_a,-1,FALSE
1055,VH_F_major_calyx_R_a,VH_F_minor_calyx_R_d,-1,FALSE
1056,VH_F_major_calyx_R_b,VH_F_minor_calyx_R_f,-1,FALSE
1057,VH_F_major_calyx_R_a,VH_F_major_calyx_R_b,-1,FALSE
1058,VH_F_trigone_of_urinary_bladder,VH_F_ureteral_orifice_L,-1,FALSE
1059,VH_F_fundus_of_urinary_bladder_base,VH_F_ureteral_orifice_L,-1,FALSE
1060,VH_F_fundus_of_urinary_bladder_base,VH_F_fundus_of_urinary_bladder_dome,-1,FALSE
1061,VH_F_trigone_of_urinary_bladder,VH_F_urinary_bladder_neck_smooth_muscle,-1,FALSE
1062,VH_F_fundus_of_urinary_bladder_base,VH_F_urinary_bladder_neck_smooth_muscle,-1,FALSE
1063,VH_F_fundus_of_urinary_bladder_dome,VH_F_trigone_of_urinary_bladder,-1,FALSE
1064,VH_F_fundus_of_urinary_bladder_base,VH_F_trigone_of_urinary_bladder,-1,FALSE
1065,VH_F_trigone_of_urinary_bladder,VH_F_ureteral_orifice_R,-1,FALSE
1066,VH_F_anterior_wall_of_uterus,VH_F_fundus_of_uterus,-1,FALSE
1067,VH_F_cornua,VH_F_fundus_of_uterus,-1,FALSE
1068,VH_F_body_of_uterus,VH_F_cornua,-1,FALSE
1069,VH_F_cervix,VH_F_internal_cervical_os,-1,FALSE
1070,VH_F_cervicovaginal_junction,VH_F_cervix,-1,FALSE
1071,VH_F_abdominal_ostium_of_uterine_tube,VH_F_anterior_wall_of_uterus,-1,FALSE
1072,VH_F_body_of_uterus,VH_F_posterior_wall_of_uterus,-1,FALSE
1073,VH_F_internal_cervical_os,VH_F_lower_uterine_segment,-1,FALSE
1074,VH_F_fundus_of_uterus,VH_F_posterior_wall_of_uterus,-1,FALSE
1075,VH_F_abdominal_ostium_of_uterine_tube,VH_F_fundus_of_uterus,-1,FALSE
1076,VH_F_cervix,VH_F_external_cervical_os,-1,FALSE
1077,VH_F_lower_uterine_segment,VH_F_posterior_wall_of_uterus,-1,FALSE
1078,VH_F_anterior_wall_of_uterus,VH_F_body_of_uterus,-1,FALSE
1079,VH_F_anterior_wall_of_uterus,VH_F_lower_uterine_segment,-1,FALSE
1080,VH_F_body_of_uterus,VH_F_fundus_of_uterus,-1,FALSE
1081,VH_F_cervix,VH_F_lower_uterine_segment,-1,FALSE
1082,VH_F_abdominal_ostium_of_uterine_tube,VH_F_body_of_uterus,-1,FALSE
1083,VH_F_anterior_wall_of_uterus,VH_F_posterior_wall_of_uterus,-1,FALSE
1084,VH_F_body_of_uterus,VH_F_lower_uterine_segment,-1,FALSE
1085,VH_M_central_retinal_artery_L,VH_M_long_posterior_ciliary_artery_L,-1,FALSE
1086,VH_M_descending_aorta_b,VH_M_left_renal_artery,-1,FALSE
1087,VH_M_inferior_mesenteric_artery,VH_M_sigmoid_artery_b,-1,FALSE
1088,VH_M_superior_mesenteric_artery,VH_M_superior_mesenteric_vein,-1,FALSE
1089,VH_M_central_retinal_artery_R,VH_M_central_retinal_vein_R,-1,FALSE
1090,VH_M_brachiocephalic_vein_R,VH_M_superior_vena_cava,-1,FALSE
1091,VH_M_central_retinal_vein_L,VH_M_opthalmic_artery_L,-1,FALSE
1092,VH_M_coronary_sinus,VH_M_left_marginal_branch,-1,FALSE
1093,VH_M_splenic_artery,VH_M_splenic_vein,-1,FALSE
1094,VH_M_ileocolic_artery,VH_M_right_colic_vein,-1,FALSE
1095,VH_M_inferior_vena_cava_a,VH_M_middle_hepatic_vein,-1,FALSE
1096,VH_M_coronary_sinus,VH_M_small_cardiac_vein,-1,FALSE
1097,VH_M_right_coronary_artery,VH_M_right_marginal_artery,-1,FALSE
1098,VH_M_central_retinal_vein_R,VH_M_superior_ophthalmic_vein_R,-1,FALSE
1099,VH_M_left_subclavian_artery_a,VH_M_left_subclavian_artery_b,-1,FALSE
1100,VH_M_common_iliac_vein_L,VH_M_sigmoid_artery_a,-1,FALSE
1101,VH_M_ascending_aorta,VH_M_pulmonary_trunk,-1,FALSE
1102,VH_M_hepatic_portal_vein,VH_M_proper_hepatic_artery,-1,FALSE
1103,VH_M_common_iliac_vein_R,VH_M_internal_iliac_vein_R,-1,FALSE
1104,VH_M_hepatic_portal_vein,VH_M_superior_mesenteric_vein,-1,FALSE
1105,VH_M_common_iliac_vein_R,VH_M_external_iliac_vein_R,-1,FALSE
1106,VH_M_hepatic_portal_vein,VH_M_portal_vein,-1,FALSE
1107,VH_M_ileocolic_artery,VH_M_right_colic_artery,-1,FALSE
1108,VH_M_common_iliac_vein_L,VH_M_inferior_vena_cava_b,-1,FALSE
1109,VH_M_internal_iliac_vein_L,VH_M_internal_pudendal_vein_L,-1,FALSE
1110,VH_M_great_cardiac_vein,VH_M_left_anterior_descending_artery,-1,FALSE
1111,VH_M_left_branch_of_portal_vein,VH_M_portal_vein,-1,FALSE
1112,VH_M_inferior_mesenteric_vein,VH_M_superior_rectal_vein,-1,FALSE
1113,VH_M_splenic_vein,VH_M_superior_mesenteric_vein,-1,FALSE
1114,VH_M_posterior_segmental_right_hepatic_artery,VH_M_right_branch_of_portal_vein,-1,FALSE
1115,VH_M_common_hepatic_artery,VH_M_hepatic_portal_vein,-1,FALSE
1116,VH_M_internal_iliac_vein_R,VH_M_middle_rectal_vein_R,-1,FALSE
1117,VH_M_middle_cardiac_vein,VH_M_right_posterior_descending_artery,-1,FALSE
1118,VH_M_common_iliac_vein_L,VH_M_external_iliac_vein_L,-1,FALSE
1119,VH_M_cystic_vein,VH_M_portal_vein,-1,FALSE
1120,VH_M_internal_iliac_vein_L,VH_M_middle_rectal_vein_L,-1,FALSE
1121,VH_M_external_iliac_vein_L,VH_M_sigmoid_vein,-1,FALSE
1122,VH_M_middle_colic_vein,VH_M_superior_mesenteric_vein,-1,FALSE
1123,VH_M_posterior_segmental_right_hepatic_artery,VH_M_right_hepatic_artery,-1,FALSE
1124,VH_M_coronary_sinus,VH_M_middle_cardiac_vein,-1,FALSE
1125,VH_M_descending_aorta_b,VH_M_renal_vein_L,-1,FALSE
1126,VH_M_marginal_artery_of_Drummond,VH_M_sigmoid_artery_c,-1,FALSE
1127,VH_M_common_iliac_vein_L,VH_M_superior_rectal_vein,-1,FALSE
1128,VH_M_left_common_carotid_artery_a,VH_M_left_common_carotid_artery_b,-1,FALSE
1129,VH_M_hepatic_portal_vein,VH_M_left_hepatic_artery,-1,FALSE
1130,VH_M_inferior_rectal_vein_L,VH_M_internal_pudendal_vein_L,-1,FALSE
1131,VH_M_inferior_mesenteric_vein,VH_M_sigmoid_artery_c,-1,FALSE
1132,VH_M_left_colic_artery,VH_M_sigmoid_artery_b,-1,FALSE
1133,VH_M_left_branch_of_portal_vein,VH_M_left_hepatic_artery,-1,FALSE
1134,VH_M_cystic_vein,VH_M_right_branch_of_portal_vein,-1,FALSE
1135,VH_M_aortic_arch,VH_M_left_subclavian_artery_a,-1,FALSE
1136,VH_M_common_iliac_vein_L,VH_M_internal_iliac_vein_L,-1,FALSE
1137,VH_M_diagonal_branch_of_left_anterior_descending_artery,VH_M_left_marginal_branch,-1,FALSE
1138,VH_M_middle_colic_artery,VH_M_right_colic_artery,-1,FALSE
1139,VH_M_left_colic_vein,VH_M_marginal_artery_of_Drummond,-1,FALSE
1140,VH_M_common_iliac_vein_R,VH_M_inferior_vena_cava_b,-1,FALSE
1141,VH_M_left_branch_of_portal_vein,VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery,-1,FALSE
1142,VH_M_left_hepatic_artery,VH_M_right_hepatic_artery,-1,FALSE
1143,VH_M_portal_vein,VH_M_splenic_vein,-1,FALSE
1144,VH_M_inferior_pancreaticoduodenal_vein,VH_M_superior_mesenteric_vein,-1,FALSE
1145,VH_M_aortic_arch,VH_M_brachiocephalic_artery_a,-1,FALSE
1146,VH_M_right_coronary_artery,VH_M_right_posterior_descending_artery,-1,FALSE
1147,VH_M_inferior_mesenteric_vein,VH_M_sigmoid_vein,-1,FALSE
1148,VH_M_common_hepatic_artery,VH_M_proper_hepatic_artery,-1,FALSE
1149,VH_M_left_hepatic_artery,VH_M_middle_hepatic_artery_branch_of_left_hepatic_artery,-1,FALSE
1150,VH_M_inferior_vena_cava_b,VH_M_renal_vein_L,-1,FALSE
1151,VH_M_proper_hepatic_artery,VH_M_right_hepatic_artery,-1,FALSE
1152,VH_M_descending_aorta_b,VH_M_inferior_mesenteric_artery,-1,FALSE
1153,VH_M_brachiocephalic_vein_L,VH_M_superior_vena_cava,-1,FALSE
1154,VH_M_right_colic_vein,VH_M_superior_mesenteric_vein,-1,FALSE
1155,VH_M_common_hepatic_artery,VH_M_portal_vein,-1,FALSE
1156,VH_M_central_retinal_artery_R,VH_M_long_posterior_ciliary_artery_R,-1,FALSE
1157,VH_M_inferior_mesenteric_artery,VH_M_left_colic_artery,-1,FALSE
1158,VH_M_ascending_aorta,VH_M_pulmonary_artery_R,-1,FALSE
1159,VH_M_ophthalmic_vein_R,VH_M_superior_ophthalmic_vein_R,-1,FALSE
1160,VH_M_inferior_mesenteric_artery,VH_M_sigmoid_artery_c,-1,FALSE
1161,VH_M_inferior_vena_cava_a,VH_M_inferior_vena_cava_b,-1,FALSE
1162,VH_M_descending_aorta_b,VH_M_right_renal_artery,-1,FALSE
1163,VH_M_inferior_mesenteric_vein,VH_M_left_colic_vein,-1,FALSE
1164,VH_M_right_colic_artery,VH_M_superior_mesenteric_vein,-1,FALSE
1165,VH_M_cystic_artery,VH_M_right_hepatic_artery,-1,FALSE
1166,VH_M_hepatic_portal_vein,VH_M_right_hepatic_artery,-1,FALSE
1167,VH_M_external_iliac_vein_R,VH_M_internal_iliac_vein_R,-1,FALSE
1168,VH_M_inferior_mesenteric_vein,VH_M_splenic_vein,-1,FALSE
1169,VH_M_common_iliac_vein_L,VH_M_median_sacral_vein,-1,FALSE
1170,VH_M_ileocolic_vein,VH_M_superior_mesenteric_vein,-1,FALSE
1171,VH_M_pulmonary_artery_L,VH_M_pulmonary_vein_L_sup,-1,FALSE
1172,VH_M_portal_vein,VH_M_proper_hepatic_artery,-1,FALSE
1173,VH_M_ileocolic_artery,VH_M_superior_mesenteric_artery,-1,FALSE
1174,VH_M_aortic_arch,VH_M_pulmonary_artery_R,-1,FALSE
1175,VH_M_portal_vein,VH_M_superior_mesenteric_vein,-1,FALSE
1176,VH_M_diagonal_branch_of_left_anterior_descending_artery,VH_M_left_coronary_artery,-1,FALSE
1177,VH_M_hepatic_portal_vein,VH_M_left_branch_of_portal_vein,-1,FALSE
1178,VH_M_ophthalmic_vein_L,VH_M_superior_ophthalmic_vein_L,-1,FALSE
1179,VH_M_celiac_trunk,VH_M_common_hepatic_artery,-1,FALSE
1180,VH_M_central_retinal_vein_R,VH_M_opthalmic_artery_R,-1,FALSE
1181,VH_M_anterior_segmental_right_hepatic_artery,VH_M_right_hepatic_artery,-1,FALSE
1182,VH_M_internal_iliac_vein_R,VH_M_internal_pudendal_vein_R,-1,FALSE
1183,VH_M_left_colic_artery,VH_M_marginal_artery_of_Drummond,-1,FALSE
1184,VH_M_inferior_vena_cava_b,VH_M_renal_vein_R,-1,FALSE
1185,VH_M_right_colic_artery,VH_M_superior_mesenteric_artery,-1,FALSE
1186,VH_M_inferior_rectal_vein_R,VH_M_internal_pudendal_vein_R,-1,FALSE
1187,VH_M_aortic_arch,VH_M_descending_aorta_a,-1,FALSE
1188,VH_M_celiac_trunk,VH_M_splenic_artery,-1,FALSE
1189,VH_M_portal_vein,VH_M_right_branch_of_portal_vein,-1,FALSE
1190,VH_M_coronary_sinus,VH_M_great_cardiac_vein,-1,FALSE
1191,VH_M_descending_aorta_b,VH_M_inferior_vena_cava_b,-1,FALSE
1192,VH_M_aortic_arch,VH_M_ascending_aorta,-1,FALSE
1193,VH_M_anterior_segmental_right_hepatic_artery,VH_M_posterior_segmental_right_hepatic_artery,-1,FALSE
1194,VH_M_brachiocephalic_artery_a,VH_M_brachiocephalic_vein_L,-1,FALSE
1195,VH_M_diagonal_branch_of_anterior_descending_branch_of_left_coronary_artery,VH_M_left_anterior_descending_artery,-1,FALSE
1196,VH_M_coronary_sinus,VH_M_posterior_vein_of_left_ventricle,-1,FALSE
1197,VH_M_left_anterior_descending_artery,VH_M_left_coronary_artery,-1,FALSE
1198,VH_M_central_retinal_vein_L,VH_M_superior_ophthalmic_vein_L,-1,FALSE
1199,VH_M_right_coronary_artery,VH_M_small_cardiac_vein,-1,FALSE
1200,VH_M_right_colic_artery,VH_M_right_colic_vein,-1,FALSE
1201,VH_M_hepatic_portal_vein,VH_M_splenic_vein,-1,FALSE
1202,VH_M_aortic_arch,VH_M_left_common_carotid_artery_a,-1,FALSE
1203,VH_M_descending_aorta_b,VH_M_superior_mesenteric_artery,-1,FALSE
1204,VH_M_portal_vein,VH_M_right_hepatic_artery,-1,FALSE
1205,VH_M_inferior_vena_cava_a,VH_M_right_hepatic_vein,-1,FALSE
1206,VH_M_marginal_artery_of_Drummond,VH_M_middle_colic_artery,-1,FALSE
1207,VH_M_pulmonary_artery_R,VH_M_pulmonary_trunk,-1,FALSE
1208,VH_M_descending_aorta_a,VH_M_descending_aorta_b,-1,FALSE
1209,VH_M_inferior_mesenteric_artery,VH_M_sigmoid_artery_a,-1,FALSE
1210,VH_M_coronary_sinus,VH_M_right_coronary_artery,-1,FALSE
1211,VH_M_coronary_sinus,VH_M_diagonal_branch_of_left_anterior_descending_artery,-1,FALSE
1212,VH_M_middle_colic_artery,VH_M_superior_mesenteric_artery,-1,FALSE
1213,VH_M_left_colic_artery,VH_M_sigmoid_artery_c,-1,FALSE
1214,VH_M_left_hepatic_artery,VH_M_proper_hepatic_artery,-1,FALSE
1215,VH_M_brachiocephalic_artery_a,VH_M_brachiocephalic_artery_b,-1,FALSE
1216,VH_M_diagonal_branch_of_anterior_descending_branch_of_left_coronary_artery,VH_M_great_cardiac_vein,-1,FALSE
1217,VH_M_pulmonary_artery_L,VH_M_pulmonary_trunk,-1,FALSE
1218,VH_M_ileocolic_vein,VH_M_right_colic_vein,-1,FALSE
1219,VH_M_central_retinal_artery_L,VH_M_central_retinal_vein_L,-1,FALSE
1220,VH_M_sigmoid_artery_b,VH_M_sigmoid_artery_c,-1,FALSE
1221,VH_M_optic_choroid_L,VH_M_retina_L,-1,FALSE
1222,VH_M_ciliary_processes_L,VH_M_vitreous_humor_L,-1,FALSE
1223,VH_M_macula_lutea_L,VH_M_retina_L,-1,FALSE
1224,VH_M_macula_lutea_L,VH_M_vitreous_humor_L,-1,FALSE
1225,VH_M_retina_L,VH_M_sclera_L,-1,FALSE
1226,VH_M_cornea_L,VH_M_sclera_L,-1,FALSE
1227,VH_M_cornea_L,VH_M_corneo_scleral_junction_L,-1,FALSE
1228,VH_M_lens_L,VH_M_vitreous_humor_L,-1,FALSE
1229,VH_M_suspensory_ligament_of_lens_L,VH_M_vitreous_humor_L,-1,FALSE
1230,VH_M_ora_serrata_of_retina_L,VH_M_retina_L,-1,FALSE
1231,VH_M_aqueous_humor_L,VH_M_cornea_L,-1,FALSE
1232,VH_M_aqueous_humor_L,VH_M_schlemms_canal_L,-1,FALSE
1233,VH_M_ora_serrata_of_retina_L,VH_M_vitreous_humor_L,-1,FALSE
1234,VH_M_ciliary_muscle_L,VH_M_ciliary_processes_L,-1,FALSE
1235,VH_M_ciliary_muscle_L,VH_M_trabecular_meshwork_L,-1,FALSE
1236,VH_M_aqueous_humor_L,VH_M_trabecular_meshwork_L,-1,FALSE
1237,VH_M_ciliary_body_L,VH_M_retina_L,-1,FALSE
1238,VH_M_ciliary_body_L,VH_M_vitreous_humor_L,-1,FALSE
1239,VH_M_iris_L,VH_M_trabecular_meshwork_L,-1,FALSE
1240,VH_M_ciliary_body_L,VH_M_iris_L,-1,FALSE
1241,VH_M_ciliary_body_L,VH_M_ciliary_muscle_L,-1,FALSE
1242,VH_M_bulbar_conjunctiva_L,VH_M_sclera_L,-1,FALSE
1243,VH_M_optic_disc_L,VH_M_retina_L,-1,FALSE
1244,VH_M_aqueous_humor_L,VH_M_ciliary_body_L,-1,FALSE
1245,VH_M_aqueous_humor_L,VH_M_pupil_L,-1,FALSE
1246,VH_M_aqueous_humor_L,VH_M_iris_L,-1,FALSE
1247,VH_M_ciliary_muscle_L,VH_M_ora_serrata_of_retina_L,-1,FALSE
1248,VH_M_ciliary_muscle_L,VH_M_optic_choroid_L,-1,FALSE
1249,VH_M_ciliary_muscle_L,VH_M_sclera_L,-1,FALSE
1250,VH_M_retina_L,VH_M_vitreous_humor_L,-1,FALSE
1251,VH_M_ciliary_body_L,VH_M_ciliary_processes_L,-1,FALSE
1252,VH_M_schlemms_canal_L,VH_M_trabecular_meshwork_L,-1,FALSE
1253,VH_M_sclera_L,VH_M_trabecular_meshwork_L,-1,FALSE
1254,VH_M_optic_choroid_L,VH_M_ora_serrata_of_retina_L,-1,FALSE
1255,VH_M_ciliary_muscle_L,VH_M_suspensory_ligament_of_lens_L,-1,FALSE
1256,VH_M_optic_choroid_L,VH_M_sclera_L,-1,FALSE
1257,VH_M_aqueous_humor_L,VH_M_lens_L,-1,FALSE
1258,VH_M_lens_L,VH_M_pupil_L,-1,FALSE
1259,VH_M_fovea_L,VH_M_vitreous_humor_L,-1,FALSE
1260,VH_M_ciliary_body_L,VH_M_ora_serrata_of_retina_L,-1,FALSE
1261,VH_M_ciliary_body_L,VH_M_optic_choroid_L,-1,FALSE
1262,VH_M_ciliary_processes_L,VH_M_suspensory_ligament_of_lens_L,-1,FALSE
1263,VH_M_optic_choroid_L,VH_M_optic_disc_L,-1,FALSE
1264,VH_M_optic_choroid_L,VH_M_suspensory_ligament_of_lens_L,-1,FALSE
1265,VH_M_iris_L,VH_M_lens_L,-1,FALSE
1266,VH_M_lens_L,VH_M_suspensory_ligament_of_lens_L,-1,FALSE
1267,VH_M_corneo_scleral_junction_L,VH_M_sclera_L,-1,FALSE
1268,VH_M_fovea_L,VH_M_macula_lutea_L,-1,FALSE
1269,VH_M_ciliary_body_L,VH_M_suspensory_ligament_of_lens_L,-1,FALSE
1270,VH_M_ciliary_muscle_L,VH_M_iris_L,-1,FALSE
1271,VH_M_aqueous_humor_L,VH_M_ciliary_muscle_L,-1,FALSE
1272,VH_M_cornea_R,VH_M_corneo_scleral_junction_R,-1,FALSE
1273,VH_M_ciliary_muscle_R,VH_M_ciliary_processes_R,-1,FALSE
1274,VH_M_aqueous_humor_R,VH_M_trabecular_meshwork_R,-1,FALSE
1275,VH_M_macula_lutea_R,VH_M_vitreous_humor_R,-1,FALSE
1276,VH_M_ciliary_muscle_R,VH_M_ora_serrata_of_retina_R,-1,FALSE
1277,VH_M_ciliary_muscle_R,VH_M_iris_R,-1,FALSE
1278,VH_M_ora_serrata_of_retina_R,VH_M_vitreous_humor_R,-1,FALSE
1279,VH_M_retina_R,VH_M_sclera_R,-1,FALSE
1280,VH_M_aqueous_humor_R,VH_M_iris_R,-1,FALSE
1281,VH_M_macula_lutea_R,VH_M_retina_R,-1,FALSE
1282,VH_M_ora_serrata_of_retina_R,VH_M_retina_R,-1,FALSE
1283,VH_M_sclera_R,VH_M_trabecular_meshwork_R,-1,FALSE
1284,VH_M_aqueous_humor_R,VH_M_pupil_R,-1,FALSE
