organ,as_label,cell_label,mean_cell_count,cell_count
VHMColon,rectum,Paneth,1,6
VHMColon,rectum,Plasma,1527.83333333333333333333,9167
VHMColon,rectum,Smooth muscle,7353.16666666666666666667,44119
VHMColon,rectum,Stroma,3468.83333333333333333333,20813
VHMColon,rectum,TA,750.66666666666666666667,4504
VHMColon,sigmoid colon,B,583.66666666666666666667,3502
VHMColon,sigmoid colon,CD4+ T cell,1288,7728
VHMColon,sigmoid colon,CD57+ Enterocyte,9.83333333333333333333,59
VHMColon,sigmoid colon,CD66+ Enterocyte,1012.83333333333333333333,6077
VHMColon,sigmoid colon,CD7+ Immune,62.16666666666666666667,373
VHMColon,sigmoid colon,CD8+ T,950.66666666666666666667,5704
VHMColon,sigmoid colon,Cycling TA,823.83333333333333333333,4943
VHMColon,sigmoid colon,DC,582.5,3495
VHMColon,sigmoid colon,Endothelial,1957.33333333333333333333,11744
VHMColon,sigmoid colon,Enterocyte,3749.5,22497
VHMColon,sigmoid colon,Goblet,2607.83333333333333333333,15647
VHMColon,sigmoid colon,ICC,390,2340
VHMColon,sigmoid colon,Lymphatic,857.16666666666666666667,5143
VHMColon,sigmoid colon,M1 Macrophage,202.5,1215
VHMColon,sigmoid colon,M2 Macrophage,1652,9912
VHMColon,sigmoid colon,MUC1+ Enterocyte,226.83333333333333333333,1361
VHMColon,sigmoid colon,NK,58.16666666666666666667,349
VHMColon,sigmoid colon,Nerve,958.33333333333333333333,5750
VHMColon,sigmoid colon,Neuroendocrine,162.33333333333333333333,974
VHMColon,sigmoid colon,Neutrophil,134.5,807
VHMColon,sigmoid colon,Paneth,1,6
VHMColon,sigmoid colon,Plasma,1527.83333333333333333333,9167
VHMColon,sigmoid colon,Smooth muscle,7353.16666666666666666667,44119
VHMColon,sigmoid colon,Stroma,3468.83333333333333333333,20813
VHMColon,sigmoid colon,TA,750.66666666666666666667,4504
VHMColon,transverse colon,B,206.8,1034
VHMColon,transverse colon,CD4+ T cell,987.4,4937
VHMColon,transverse colon,CD57+ Enterocyte,7.4,37
VHMColon,transverse colon,CD66+ Enterocyte,1501.8,7509
VHMColon,transverse colon,CD7+ Immune,27.6,138
VHMColon,transverse colon,CD8+ T,1011.6,5058
VHMColon,transverse colon,Cycling TA,590.2,2951
VHMColon,transverse colon,DC,362,1810
VHMColon,transverse colon,Endothelial,1954,9770
VHMColon,transverse colon,Enterocyte,3758.2,18791
VHMColon,transverse colon,Goblet,1485.2,7426
VHMColon,transverse colon,ICC,365.8,1829
VHMColon,transverse colon,Lymphatic,725.6,3628
VHMColon,transverse colon,M1 Macrophage,404.4,2022
VHMColon,transverse colon,M2 Macrophage,1142,5710
VHMColon,transverse colon,MUC1+ Enterocyte,193.8,969
VHMColon,transverse colon,NK,42.4,212
VHMColon,transverse colon,Nerve,710,3550
VHMColon,transverse colon,Neuroendocrine,58.2,291
VHMColon,transverse colon,Neutrophil,114.4,572
VHMColon,transverse colon,Paneth,1.4,7
VHMColon,transverse colon,Plasma,1436.6,7183
VHMColon,transverse colon,Smooth muscle,3694.2,18471
VHMColon,transverse colon,Stroma,2332.8,11664
VHMColon,transverse colon,TA,280.6,1403
VHMHeart,aortic valve,B cell,23.21052631578947368421,882
VHMHeart,aortic valve,CD14-positive monocyte,42.35714285714285714286,1186
VHMHeart,aortic valve,"CD14-positive, CD16-positive monocyte",66.20588235294117647059,2251
VHMHeart,aortic valve,"CD4-positive, alpha-beta cytotoxic T cell",57.92857142857142857143,2433
VHMHeart,aortic valve,"CD8-positive, alpha-beta cytotoxic T cell",65.67567567567567567568,2430
VHMHeart,aortic valve,"activated CD4-positive, alpha-beta T cell",22.87878787878787878788,755
VHMHeart,aortic valve,"activated CD8-positive, alpha-beta T cell",52.07142857142857142857,2187
VHMHeart,aortic valve,capillary endothelial cell,913.71428571428571428571,38376
VHMHeart,aortic valve,dendritic cell,14.58536585365853658537,598
VHMHeart,aortic valve,endothelial cell,158.71428571428571428571,6666
VHMHeart,aortic valve,endothelial cell of artery,333.64285714285714285714,14013
VHMHeart,aortic valve,endothelial cell of lymphatic vessel,14.28125,457
VHMHeart,aortic valve,epicardial adipocyte,49.94444444444444444444,1798
VHMHeart,aortic valve,fibroblast,736.88095238095238095238,30949
VHMHeart,aortic valve,macrophage,216.59523809523809523810,9097
VHMHeart,aortic valve,mast cell,21.89473684210526315789,832
VHMHeart,aortic valve,mature NK T cell,27.94736842105263157895,1062
VHMHeart,aortic valve,mesothelial cell,34.5625,553
VHMHeart,aortic valve,monocyte,34.62162162162162162162,1281
VHMHeart,aortic valve,native cell,494.30952380952380952381,20761
VHMHeart,aortic valve,natural killer cell,62.05128205128205128205,2420
VHMHeart,aortic valve,neural cell,50.14285714285714285714,2106
VHMHeart,aortic valve,pericyte,997.80952380952380952381,41908
VHMHeart,aortic valve,regular atrial cardiac myocyte,880.85714285714285714286,12332
VHMHeart,aortic valve,regular ventricular cardiac myocyte,1956.39285714285714285714,54779
VHMHeart,aortic valve,smooth muscle cell,222,9324
VHMHeart,aortic valve,vein endothelial cell,119.11904761904761904762,5003
VHMHeart,heart left ventricle,Adipocyte,79,632
VHMHeart,heart left ventricle,Arterial Endothelial,244.875,1959
VHMHeart,heart left ventricle,Atrial Cardiomyocyte,20.25,162
VHMHeart,heart left ventricle,B,3147.125,25177
VHMHeart,heart left ventricle,B cell,23.21052631578947368421,2646
VHMHeart,heart left ventricle,CD14-positive monocyte,42.35714285714285714286,3558
VHMHeart,heart left ventricle,"CD14-positive, CD16-positive monocyte",66.20588235294117647059,6753
VHMHeart,heart left ventricle,"CD4-positive, alpha-beta cytotoxic T cell",57.92857142857142857143,7299
VHMHeart,heart left ventricle,"CD8-positive, alpha-beta cytotoxic T cell",65.67567567567567567568,7290
VHMHeart,heart left ventricle,Capillary Endothelial,849.5,6796
VHMHeart,heart left ventricle,Endocardial,203.875,1631
VHMHeart,heart left ventricle,Endothelial,7.5,30
VHMHeart,heart left ventricle,Fibroblast,24351.625,194813
VHMHeart,heart left ventricle,Lymphatic Endothelial,67.375,539
VHMHeart,heart left ventricle,Macrophage,779.5,6236
VHMHeart,heart left ventricle,Mast,57.75,462
VHMHeart,heart left ventricle,Mesothelial,330.75,2646
VHMHeart,heart left ventricle,Monocyte/cDC,755.125,6041
VHMHeart,heart left ventricle,NK,203.75,1630
VHMHeart,heart left ventricle,Neuronal,63.625,509
VHMHeart,heart left ventricle,Pericyte,883.375,7067
VHMHeart,heart left ventricle,Smooth Muscle,212.25,1698
VHMHeart,heart left ventricle,T,108.375,867
VHMHeart,heart left ventricle,Venous Endothelial,260.375,2083
VHMHeart,heart left ventricle,Ventricular Cardiomycoyte,18509.5,148076
VHMHeart,heart left ventricle,"activated CD4-positive, alpha-beta T cell",22.87878787878787878788,2265
VHMHeart,heart left ventricle,"activated CD8-positive, alpha-beta T cell",52.07142857142857142857,6561
VHMHeart,heart left ventricle,capillary endothelial cell,913.71428571428571428571,115128
VHMHeart,heart left ventricle,dendritic cell,14.58536585365853658537,1794
VHMHeart,heart left ventricle,endothelial cell,158.71428571428571428571,19998
VHMHeart,heart left ventricle,endothelial cell of artery,333.64285714285714285714,42039
VHMHeart,heart left ventricle,endothelial cell of lymphatic vessel,14.28125,1371
VHMHeart,heart left ventricle,epicardial adipocyte,49.94444444444444444444,5394
VHMHeart,heart left ventricle,fibroblast,736.88095238095238095238,92847
VHMHeart,heart left ventricle,macrophage,216.59523809523809523810,27291
VHMHeart,heart left ventricle,mast cell,21.89473684210526315789,2496
VHMHeart,heart left ventricle,mature NK T cell,27.94736842105263157895,3186
VHMHeart,heart left ventricle,mesothelial cell,34.5625,1659
VHMHeart,heart left ventricle,monocyte,34.62162162162162162162,3843
VHMHeart,heart left ventricle,native cell,494.30952380952380952381,62283
VHMHeart,heart left ventricle,natural killer cell,62.05128205128205128205,7260
VHMHeart,heart left ventricle,neural cell,50.14285714285714285714,6318
VHMHeart,heart left ventricle,pericyte,997.80952380952380952381,125724
VHMHeart,heart left ventricle,regular atrial cardiac myocyte,880.85714285714285714286,36996
VHMHeart,heart left ventricle,regular ventricular cardiac myocyte,1956.39285714285714285714,164337
VHMHeart,heart left ventricle,smooth muscle cell,222,27972
VHMHeart,heart left ventricle,vein endothelial cell,119.11904761904761904762,15009
VHMHeart,heart right ventricle,Adipocyte,59,59
VHMHeart,heart right ventricle,Arterial Endothelial,117,117
VHMHeart,heart right ventricle,Atrial Cardiomyocyte,13,13
VHMHeart,heart right ventricle,B,2265,2265
VHMHeart,heart right ventricle,B cell,23.21052631578947368421,1764
VHMHeart,heart right ventricle,CD14-positive monocyte,42.35714285714285714286,2372
VHMHeart,heart right ventricle,"CD14-positive, CD16-positive monocyte",66.20588235294117647059,4502
VHMHeart,heart right ventricle,"CD4-positive, alpha-beta cytotoxic T cell",57.92857142857142857143,4866
VHMHeart,heart right ventricle,"CD8-positive, alpha-beta cytotoxic T cell",65.67567567567567567568,4860
VHMHeart,heart right ventricle,Capillary Endothelial,733,733
VHMHeart,heart right ventricle,Endocardial,185,185
VHMHeart,heart right ventricle,Fibroblast,39354,39354
VHMHeart,heart right ventricle,Lymphatic Endothelial,106,106
VHMHeart,heart right ventricle,Macrophage,591,591
VHMHeart,heart right ventricle,Mast,98,98
VHMHeart,heart right ventricle,Mesothelial,622,622
VHMHeart,heart right ventricle,Monocyte/cDC,724,724
VHMHeart,heart right ventricle,NK,236,236
VHMHeart,heart right ventricle,Neuronal,25,25
VHMHeart,heart right ventricle,Pericyte,658,658
VHMHeart,heart right ventricle,Smooth Muscle,285,285
VHMHeart,heart right ventricle,T,129,129
VHMHeart,heart right ventricle,Venous Endothelial,51,51
VHMHeart,heart right ventricle,Ventricular Cardiomycoyte,3198,3198
VHMHeart,heart right ventricle,"activated CD4-positive, alpha-beta T cell",22.87878787878787878788,1510
VHMHeart,heart right ventricle,"activated CD8-positive, alpha-beta T cell",52.07142857142857142857,4374
VHMHeart,heart right ventricle,capillary endothelial cell,913.71428571428571428571,76752
VHMHeart,heart right ventricle,dendritic cell,14.58536585365853658537,1196
VHMHeart,heart right ventricle,endothelial cell,158.71428571428571428571,13332
VHMHeart,heart right ventricle,endothelial cell of artery,333.64285714285714285714,28026
VHMHeart,heart right ventricle,endothelial cell of lymphatic vessel,14.28125,914
VHMHeart,heart right ventricle,epicardial adipocyte,49.94444444444444444444,3596
VHMHeart,heart right ventricle,fibroblast,736.88095238095238095238,61898
VHMHeart,heart right ventricle,macrophage,216.59523809523809523810,18194
VHMHeart,heart right ventricle,mast cell,21.89473684210526315789,1664
VHMHeart,heart right ventricle,mature NK T cell,27.94736842105263157895,2124
VHMHeart,heart right ventricle,mesothelial cell,34.5625,1106
VHMHeart,heart right ventricle,monocyte,34.62162162162162162162,2562
VHMHeart,heart right ventricle,native cell,494.30952380952380952381,41522
VHMHeart,heart right ventricle,natural killer cell,62.05128205128205128205,4840
VHMHeart,heart right ventricle,neural cell,50.14285714285714285714,4212
VHMHeart,heart right ventricle,pericyte,997.80952380952380952381,83816
VHMHeart,heart right ventricle,regular atrial cardiac myocyte,880.85714285714285714286,24664
VHMHeart,heart right ventricle,regular ventricular cardiac myocyte,1956.39285714285714285714,109558
VHMHeart,heart right ventricle,smooth muscle cell,222,18648
VHMHeart,heart right ventricle,vein endothelial cell,119.11904761904761904762,10006
VHMHeart,interventricular septum,B cell,23.21052631578947368421,882
VHMHeart,interventricular septum,CD14-positive monocyte,42.35714285714285714286,1186
VHMHeart,interventricular septum,"CD14-positive, CD16-positive monocyte",66.20588235294117647059,2251
VHMHeart,interventricular septum,"CD4-positive, alpha-beta cytotoxic T cell",57.92857142857142857143,2433
VHMHeart,interventricular septum,"CD8-positive, alpha-beta cytotoxic T cell",65.67567567567567567568,2430
VHMHeart,interventricular septum,"activated CD4-positive, alpha-beta T cell",22.87878787878787878788,755
VHMHeart,interventricular septum,"activated CD8-positive, alpha-beta T cell",52.07142857142857142857,2187
VHMHeart,interventricular septum,capillary endothelial cell,913.71428571428571428571,38376
VHMHeart,interventricular septum,dendritic cell,14.58536585365853658537,598
VHMHeart,interventricular septum,endothelial cell,158.71428571428571428571,6666
VHMHeart,interventricular septum,endothelial cell of artery,333.64285714285714285714,14013
VHMHeart,interventricular septum,endothelial cell of lymphatic vessel,14.28125,457
VHMHeart,interventricular septum,epicardial adipocyte,49.94444444444444444444,1798
VHMHeart,interventricular septum,fibroblast,736.88095238095238095238,30949
VHMHeart,interventricular septum,macrophage,216.59523809523809523810,9097
VHMHeart,interventricular septum,mast cell,21.89473684210526315789,832
VHMHeart,interventricular septum,mature NK T cell,27.94736842105263157895,1062
VHMHeart,interventricular septum,mesothelial cell,34.5625,553
VHMHeart,interventricular septum,monocyte,34.62162162162162162162,1281
VHMHeart,interventricular septum,native cell,494.30952380952380952381,20761
VHMHeart,interventricular septum,natural killer cell,62.05128205128205128205,2420
VHMHeart,interventricular septum,neural cell,50.14285714285714285714,2106
VHMHeart,interventricular septum,pericyte,997.80952380952380952381,41908
VHMHeart,interventricular septum,regular atrial cardiac myocyte,880.85714285714285714286,12332
VHMHeart,interventricular septum,regular ventricular cardiac myocyte,1956.39285714285714285714,54779
VHMHeart,interventricular septum,smooth muscle cell,222,9324
VHMHeart,interventricular septum,vein endothelial cell,119.11904761904761904762,5003
VHMHeart,left cardiac atrium,B cell,23.21052631578947368421,882
VHMHeart,left cardiac atrium,CD14-positive monocyte,42.35714285714285714286,1186
VHMHeart,left cardiac atrium,"CD14-positive, CD16-positive monocyte",66.20588235294117647059,2251
VHMHeart,left cardiac atrium,"CD4-positive, alpha-beta cytotoxic T cell",57.92857142857142857143,2433
VHMHeart,left cardiac atrium,"CD8-positive, alpha-beta cytotoxic T cell",65.67567567567567567568,2430
VHMHeart,left cardiac atrium,"activated CD4-positive, alpha-beta T cell",22.87878787878787878788,755
VHMHeart,left cardiac atrium,"activated CD8-positive, alpha-beta T cell",52.07142857142857142857,2187
VHMHeart,left cardiac atrium,capillary endothelial cell,913.71428571428571428571,38376
VHMHeart,left cardiac atrium,dendritic cell,14.58536585365853658537,598
VHMHeart,left cardiac atrium,endothelial cell,158.71428571428571428571,6666
VHMHeart,left cardiac atrium,endothelial cell of artery,333.64285714285714285714,14013
VHMHeart,left cardiac atrium,endothelial cell of lymphatic vessel,14.28125,457
VHMHeart,left cardiac atrium,epicardial adipocyte,49.94444444444444444444,1798
VHMHeart,left cardiac atrium,fibroblast,736.88095238095238095238,30949
VHMHeart,left cardiac atrium,macrophage,216.59523809523809523810,9097
VHMHeart,left cardiac atrium,mast cell,21.89473684210526315789,832
VHMHeart,left cardiac atrium,mature NK T cell,27.94736842105263157895,1062
VHMHeart,left cardiac atrium,mesothelial cell,34.5625,553
VHMHeart,left cardiac atrium,monocyte,34.62162162162162162162,1281
VHMHeart,left cardiac atrium,native cell,494.30952380952380952381,20761
VHMHeart,left cardiac atrium,natural killer cell,62.05128205128205128205,2420
VHMHeart,left cardiac atrium,neural cell,50.14285714285714285714,2106
VHMHeart,left cardiac atrium,pericyte,997.80952380952380952381,41908
VHMHeart,left cardiac atrium,regular atrial cardiac myocyte,880.85714285714285714286,12332
VHMHeart,left cardiac atrium,regular ventricular cardiac myocyte,1956.39285714285714285714,54779
VHMHeart,left cardiac atrium,smooth muscle cell,222,9324
VHMHeart,left cardiac atrium,vein endothelial cell,119.11904761904761904762,5003
VHMHeart,right cardiac atrium,Adipocyte,51,51
VHMHeart,right cardiac atrium,B cell,23.21052631578947368421,882
VHMHeart,right cardiac atrium,CD14-positive monocyte,42.35714285714285714286,1186
VHMHeart,right cardiac atrium,"CD14-positive, CD16-positive monocyte",66.20588235294117647059,2251
VHMHeart,right cardiac atrium,"CD4-positive, alpha-beta cytotoxic T cell",57.92857142857142857143,2433
VHMHeart,right cardiac atrium,"CD8-positive, alpha-beta cytotoxic T cell",65.67567567567567567568,2430
VHMHeart,right cardiac atrium,Endothelial cell,2173,2173
VHMHeart,right cardiac atrium,Fibroblast,2806,2806
VHMHeart,right cardiac atrium,Glia,95,95
VHMHeart,right cardiac atrium,Immune (lymphocyte),304,304
VHMHeart,right cardiac atrium,Immune (myeloid),3459,3459
VHMHeart,right cardiac atrium,Muscle,3179,3179
VHMHeart,right cardiac atrium,"activated CD4-positive, alpha-beta T cell",22.87878787878787878788,755
VHMHeart,right cardiac atrium,"activated CD8-positive, alpha-beta T cell",52.07142857142857142857,2187
VHMHeart,right cardiac atrium,capillary endothelial cell,913.71428571428571428571,38376
VHMHeart,right cardiac atrium,dendritic cell,14.58536585365853658537,598
VHMHeart,right cardiac atrium,endothelial cell,158.71428571428571428571,6666
VHMHeart,right cardiac atrium,endothelial cell of artery,333.64285714285714285714,14013
VHMHeart,right cardiac atrium,endothelial cell of lymphatic vessel,14.28125,457
VHMHeart,right cardiac atrium,epicardial adipocyte,49.94444444444444444444,1798
VHMHeart,right cardiac atrium,fibroblast,736.88095238095238095238,30949
VHMHeart,right cardiac atrium,macrophage,216.59523809523809523810,9097
VHMHeart,right cardiac atrium,mast cell,21.89473684210526315789,832
VHMHeart,right cardiac atrium,mature NK T cell,27.94736842105263157895,1062
VHMHeart,right cardiac atrium,mesothelial cell,34.5625,553
VHMHeart,right cardiac atrium,monocyte,34.62162162162162162162,1281
VHMHeart,right cardiac atrium,native cell,494.30952380952380952381,20761
VHMHeart,right cardiac atrium,natural killer cell,62.05128205128205128205,2420
VHMHeart,right cardiac atrium,neural cell,50.14285714285714285714,2106
VHMHeart,right cardiac atrium,pericyte,997.80952380952380952381,41908
VHMHeart,right cardiac atrium,regular atrial cardiac myocyte,880.85714285714285714286,12332
VHMHeart,right cardiac atrium,regular ventricular cardiac myocyte,1956.39285714285714285714,54779
VHMHeart,right cardiac atrium,smooth muscle cell,222,9324
VHMHeart,right cardiac atrium,vein endothelial cell,119.11904761904761904762,5003
VHMLeftKidney,hilum of kidney,Afferent / Efferent Arteriole Endothelial,16.5,33
VHMLeftKidney,hilum of kidney,Ascending Thin Limb,1,1
VHMLeftKidney,hilum of kidney,Ascending Vasa Recta Endothelial,141.5,283
VHMLeftKidney,hilum of kidney,B,2,2
VHMLeftKidney,hilum of kidney,Connecting Tubule,973,1946
VHMLeftKidney,hilum of kidney,Connecting Tubule Principal,13,26
VHMLeftKidney,hilum of kidney,Cortical Collecting Duct Intercalated Type A,40.5,81
VHMLeftKidney,hilum of kidney,Cortical Collecting Duct Principal,39,78
VHMLeftKidney,hilum of kidney,Cortical Thick Ascending Limb,466,932
VHMLeftKidney,hilum of kidney,Cortical Vascular Smooth Muscle / Pericyte,5,10
VHMLeftKidney,hilum of kidney,Cycling Mononuclear Phagocyte,1,1
VHMLeftKidney,hilum of kidney,Descending Thin Limb Type 1,1440.5,2881
VHMLeftKidney,hilum of kidney,Descending Thin Limb Type 2,192.5,385
VHMLeftKidney,hilum of kidney,Descending Thin Limb Type 3,4,4
VHMLeftKidney,hilum of kidney,Descending Vasa Recta Endothelial,324,324
VHMLeftKidney,hilum of kidney,"Descending Vasa Recta Endothelial ",23,23
VHMLeftKidney,hilum of kidney,Distal Convoluted Tubule Type 1,51,102
VHMLeftKidney,hilum of kidney,Distal Convoluted Tubule Type 2,1.5,3
VHMLeftKidney,hilum of kidney,Fibroblast,37.5,75
VHMLeftKidney,hilum of kidney,Glomerular Capillary Endothelial,10,20
VHMLeftKidney,hilum of kidney,Inner Medullary Collecting Duct,899.5,1799
VHMLeftKidney,hilum of kidney,Intercalated Type B,3,3
VHMLeftKidney,hilum of kidney,Lymphatic Endothelial,11,11
VHMLeftKidney,hilum of kidney,M2 Macrophage,1,1
VHMLeftKidney,hilum of kidney,Macula Densa,16.5,33
VHMLeftKidney,hilum of kidney,Mast,1,1
VHMLeftKidney,hilum of kidney,Medullary Fibroblast,113.5,227
VHMLeftKidney,hilum of kidney,Medullary Thick Ascending Limb,1401,2802
VHMLeftKidney,hilum of kidney,Mesangial,2,2
VHMLeftKidney,hilum of kidney,Monocyte,6,6
VHMLeftKidney,hilum of kidney,Monocyte-derived,16,16
VHMLeftKidney,hilum of kidney,Natural Killer / Natural Killer T,5,5
VHMLeftKidney,hilum of kidney,Outer Medullary Collecting Duct Intercalated Type A,45.5,91
VHMLeftKidney,hilum of kidney,Outer Medullary Collecting Duct Principal,251.5,503
VHMLeftKidney,hilum of kidney,Parietal Epithelial,8,8
VHMLeftKidney,hilum of kidney,Peritubular Capilary Endothelial,104,104
VHMLeftKidney,hilum of kidney,"Peritubular Capilary Endothelial ",26,26
VHMLeftKidney,hilum of kidney,Plasma,1,1
VHMLeftKidney,hilum of kidney,Podocyte,5,10
VHMLeftKidney,hilum of kidney,Proximal Tubule Epithelial Segment 1,38,38
VHMLeftKidney,hilum of kidney,Proximal Tubule Epithelial Segment 2,2,2
VHMLeftKidney,hilum of kidney,Proximal Tubule Epithelial Segment 3,97.5,195
VHMLeftKidney,hilum of kidney,Schwann / Neural,4,4
VHMLeftKidney,hilum of kidney,T,8,8
VHMLeftKidney,hilum of kidney,Tissue-resident Macrophage,28,28
VHMLeftKidney,hilum of kidney,Vascular Smooth Muscle / Pericyte,61.5,123
VHMLeftKidney,kidney capsule,Afferent / Efferent Arteriole Endothelial,10.5,21
VHMLeftKidney,kidney capsule,Ascending Thin Limb,441.5,883
VHMLeftKidney,kidney capsule,Ascending Vasa Recta Endothelial,253,506
VHMLeftKidney,kidney capsule,Connecting Tubule,1039.5,2079
VHMLeftKidney,kidney capsule,Connecting Tubule Principal,2,2
VHMLeftKidney,kidney capsule,Cortical Collecting Duct Intercalated Type A,4.5,9
VHMLeftKidney,kidney capsule,Cortical Collecting Duct Principal,355.5,711
VHMLeftKidney,kidney capsule,Cortical Thick Ascending Limb,1.5,3
VHMLeftKidney,kidney capsule,Cortical Vascular Smooth Muscle / Pericyte,7,7
VHMLeftKidney,kidney capsule,Cycling Mononuclear Phagocyte,3,6
VHMLeftKidney,kidney capsule,Descending Thin Limb Type 1,1551,3102
VHMLeftKidney,kidney capsule,Descending Thin Limb Type 2,28,56
VHMLeftKidney,kidney capsule,Descending Thin Limb Type 3,281.5,563
VHMLeftKidney,kidney capsule,Descending Vasa Recta Endothelial,277,277
VHMLeftKidney,kidney capsule,"Descending Vasa Recta Endothelial ",50,50
VHMLeftKidney,kidney capsule,Distal Convoluted Tubule Type 1,1,1
VHMLeftKidney,kidney capsule,Fibroblast,8,8
VHMLeftKidney,kidney capsule,Glomerular Capillary Endothelial,1,1
VHMLeftKidney,kidney capsule,Inner Medullary Collecting Duct,1129.5,2259
VHMLeftKidney,kidney capsule,Intercalated Type B,1,1
VHMLeftKidney,kidney capsule,M2 Macrophage,16,16
VHMLeftKidney,kidney capsule,Macula Densa,19,19
VHMLeftKidney,kidney capsule,Medullary Fibroblast,892,1784
VHMLeftKidney,kidney capsule,Medullary Thick Ascending Limb,27,54
VHMLeftKidney,kidney capsule,Mesangial,1,1
VHMLeftKidney,kidney capsule,Monocyte,7,7
VHMLeftKidney,kidney capsule,Monocyte-derived,32.5,65
VHMLeftKidney,kidney capsule,Natural Killer / Natural Killer T,4,4
VHMLeftKidney,kidney capsule,Neutrophil,3,3
VHMLeftKidney,kidney capsule,Outer Medullary Collecting Duct Intercalated Type A,19.5,39
VHMLeftKidney,kidney capsule,Outer Medullary Collecting Duct Principal,14,14
VHMLeftKidney,kidney capsule,Papillary Tip Epithelial,63.5,127
VHMLeftKidney,kidney capsule,Parietal Epithelial,4,4
VHMLeftKidney,kidney capsule,Peritubular Capilary Endothelial,4,4
VHMLeftKidney,kidney capsule,"Peritubular Capilary Endothelial ",1,1
VHMLeftKidney,kidney capsule,Podocyte,4,4
VHMLeftKidney,kidney capsule,Proximal Tubule Epithelial Segment 1,3,3
VHMLeftKidney,kidney capsule,Proximal Tubule Epithelial Segment 3,1,2
VHMLeftKidney,kidney capsule,Renin-positive Juxtaglomerular Granular,1,1
VHMLeftKidney,kidney capsule,T,23,23
VHMLeftKidney,kidney capsule,Tissue-resident Macrophage,87,87
VHMLeftKidney,kidney capsule,Vascular Smooth Muscle / Pericyte,55,110
VHMLeftKidney,outer cortex of kidney,Afferent / Efferent Arteriole Endothelial,9.09090909090909090909,100
VHMLeftKidney,outer cortex of kidney,Ascending Thin Limb,85.83333333333333333333,1030
VHMLeftKidney,outer cortex of kidney,Ascending Vasa Recta Endothelial,70.58333333333333333333,847
VHMLeftKidney,outer cortex of kidney,B,34.5,138
VHMLeftKidney,outer cortex of kidney,Classical Dendritic,11,22
VHMLeftKidney,outer cortex of kidney,Connecting Tubule,743.35714285714285714286,10407
VHMLeftKidney,outer cortex of kidney,Connecting Tubule Intercalated Type A,4,12
VHMLeftKidney,outer cortex of kidney,Connecting Tubule Principal,38,342
VHMLeftKidney,outer cortex of kidney,Cortical Collecting Duct Intercalated Type A,116.38461538461538461538,1513
VHMLeftKidney,outer cortex of kidney,Cortical Collecting Duct Principal,117.35714285714285714286,1643
VHMLeftKidney,outer cortex of kidney,Cortical Thick Ascending Limb,340.78571428571428571429,4771
VHMLeftKidney,outer cortex of kidney,Cortical Vascular Smooth Muscle / Pericyte,16.7,167
VHMLeftKidney,outer cortex of kidney,Cycling Mononuclear Phagocyte,3,15
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 1,732.57142857142857142857,10256
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 2,121.07692307692307692308,1574
VHMLeftKidney,outer cortex of kidney,Descending Thin Limb Type 3,72.22222222222222222222,650
VHMLeftKidney,outer cortex of kidney,Descending Vasa Recta Endothelial,128,640
VHMLeftKidney,outer cortex of kidney,"Descending Vasa Recta Endothelial ",15.57142857142857142857,109
VHMLeftKidney,outer cortex of kidney,Distal Convoluted Tubule Type 1,202.16666666666666666667,2426
VHMLeftKidney,outer cortex of kidney,Distal Convoluted Tubule Type 2,11.125,89
VHMLeftKidney,outer cortex of kidney,Fibroblast,55.71428571428571428571,780
VHMLeftKidney,outer cortex of kidney,Glomerular Capillary Endothelial,26.08333333333333333333,313
VHMLeftKidney,outer cortex of kidney,Inner Medullary Collecting Duct,844.84615384615384615385,10983
VHMLeftKidney,outer cortex of kidney,Intercalated Type B,23.27272727272727272727,256
VHMLeftKidney,outer cortex of kidney,Lymphatic Endothelial,8.2,41
VHMLeftKidney,outer cortex of kidney,M2 Macrophage,19.85714285714285714286,139
VHMLeftKidney,outer cortex of kidney,Macula Densa,72.38461538461538461538,941
VHMLeftKidney,outer cortex of kidney,Mast,6.33333333333333333333,19
VHMLeftKidney,outer cortex of kidney,Medullary Fibroblast,192.36363636363636363636,2116
VHMLeftKidney,outer cortex of kidney,Medullary Thick Ascending Limb,515.86666666666666666667,7738
VHMLeftKidney,outer cortex of kidney,Mesangial,7,42
VHMLeftKidney,outer cortex of kidney,Monocyte,8.2,41
VHMLeftKidney,outer cortex of kidney,Monocyte-derived,37.33333333333333333333,336
VHMLeftKidney,outer cortex of kidney,Natural Killer / Natural Killer T,7.6,38
VHMLeftKidney,outer cortex of kidney,Natural Killer T,1,1
VHMLeftKidney,outer cortex of kidney,Neutrophil,6.75,27
VHMLeftKidney,outer cortex of kidney,Outer Medullary Collecting Duct Intercalated Type A,20,220
VHMLeftKidney,outer cortex of kidney,Outer Medullary Collecting Duct Principal,47.66666666666666666667,572
VHMLeftKidney,outer cortex of kidney,Papillary Tip Epithelial,26.8,134
VHMLeftKidney,outer cortex of kidney,Parietal Epithelial,11.18181818181818181818,123
VHMLeftKidney,outer cortex of kidney,Peritubular Capilary Endothelial,90,450
VHMLeftKidney,outer cortex of kidney,"Peritubular Capilary Endothelial ",39.5,316
VHMLeftKidney,outer cortex of kidney,Plasma,14.5,58
VHMLeftKidney,outer cortex of kidney,Plasmacytoid Dendritic,8.5,17
