sample,rui_location,in_atlas,modality,cell_id,cell_label,cell_count,percentage_of_total
https://entity.api.hubmapconsortium.org/entities/b80365d202504a722373d912eb35c695,http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,true,spatial,https://purl.org/ccf/ASCTB-TEMP_neuroendocrine,Neuroendocrine,269.252,0.006225457
https://entity.api.hubmapconsortium.org/entities/b80365d202504a722373d912eb35c695,http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,true,spatial,https://purl.org/ccf/ASCTB-TEMP_neutrophil,Neutrophil,142.1971,0.003287784
https://entity.api.hubmapconsortium.org/entities/b80365d202504a722373d912eb35c695,http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cd7-immune,CD7+ Immune,71.57577,0.001654925
https://entity.api.hubmapconsortium.org/entities/b80365d202504a722373d912eb35c695,http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,true,spatial,https://purl.org/ccf/ASCTB-TEMP_nk,NK,70.76725,0.001636231
https://entity.api.hubmapconsortium.org/entities/b80365d202504a722373d912eb35c695,http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cd57-enterocyte,CD57+ Enterocyte,4.90042,1.133041E-4
https://entity.api.hubmapconsortium.org/entities/b80365d202504a722373d912eb35c695,http://purl.org/ccf/1.5/76a8931b-1c06-4646-8a17-ac7828b6e879,true,spatial,https://purl.org/ccf/ASCTB-TEMP_paneth,Paneth,0.6728,1.555601E-5
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0002131,regular ventricular cardiac myocyte,61626.45,0.3231198
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000669,pericyte,32753.11,0.1717311
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0002144,capillary endothelial cell,26313.78,0.1379684
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000057,fibroblast,19094.3,0.1001152
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000003,native cell,13792.92,0.07231902
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_1000413,endothelial cell of artery,9330.98,0.04892419
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000192,smooth muscle cell,6048.45,0.03171323
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000235,macrophage,5126.627,0.02687993
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000115,endothelial cell,3348.837,0.01755862
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0002543,vein endothelial cell,2706.12,0.01418873
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000623,natural killer cell,1304.569,0.006840114
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000934,"CD4-positive, alpha-beta cytotoxic T cell",1215.442,0.006372807
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0002319,neural cell,1075.583,0.005639495
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0002397,"CD14-positive, CD16-positive monocyte",979.4429,0.005135415
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_1000309,epicardial adipocyte,840.0054,0.004404316
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",793.9962,0.004163081
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000906,"activated CD8-positive, alpha-beta T cell",790.5969,0.004145257
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000097,mast cell,696.0811,0.003649692
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000814,mature NK T cell,547.1722,0.002868933
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0001054,CD14-positive monocyte,530.5586,0.002781825
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000576,monocyte,512.5719,0.002687517
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000896,"activated CD4-positive, alpha-beta T cell",401.2173,0.002103663
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0002138,endothelial cell of lymphatic vessel,322.1277,0.00168898
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000236,B cell,277.5115,0.001455048
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000451,dendritic cell,265.3423,0.001391243
https://entity.api.hubmapconsortium.org/entities/b8ee0a5027728fe5f5c70478e3d5aa95,http://purl.org/ccf/1.5/16e98d8c-8983-48c2-bb41-7b1cfbbf2e4a,true,bulk,http://purl.obolibrary.org/obo/CL_0000077,mesothelial cell,29.44556,1.54389E-4
https://entity.api.hubmapconsortium.org/entities/b9ae8c019f2ce4a20e2f4b6ae7cda9af,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,true,bulk,https://purl.org/ccf/ASCTB-TEMP_epithelial-cell,Epithelial cell,24075,0.6823206
https://entity.api.hubmapconsortium.org/entities/b9ae8c019f2ce4a20e2f4b6ae7cda9af,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,true,bulk,https://purl.org/ccf/ASCTB-TEMP_immune-myeloid-,Immune (myeloid),6099,0.1728546
https://entity.api.hubmapconsortium.org/entities/b9ae8c019f2ce4a20e2f4b6ae7cda9af,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,true,bulk,https://purl.org/ccf/ASCTB-TEMP_endothelial-cell,Endothelial cell,2746,0.07782564
https://entity.api.hubmapconsortium.org/entities/b9ae8c019f2ce4a20e2f4b6ae7cda9af,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,true,bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast,Fibroblast,1476,0.04183199
https://entity.api.hubmapconsortium.org/entities/b9ae8c019f2ce4a20e2f4b6ae7cda9af,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,true,bulk,https://purl.org/ccf/ASCTB-TEMP_immune-lymphocyte-,Immune (lymphocyte),725,0.02054756
https://entity.api.hubmapconsortium.org/entities/b9ae8c019f2ce4a20e2f4b6ae7cda9af,http://purl.org/ccf/1.5/56b136e7-40dd-477a-b5b6-9be0bb98374c,true,bulk,https://purl.org/ccf/ASCTB-TEMP_muscle,Muscle,163,0.004619658
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_inner-medullary-collecting-duct,Inner Medullary Collecting Duct,2679.255,0.2548208
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-1,Descending Thin Limb Type 1,2213.599,0.2105328
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_medullary-thick-ascending-limb,Medullary Thick Ascending Limb,1588.026,0.1510352
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule,Connecting Tubule,1231.883,0.1171629
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-principal,Cortical Collecting Duct Principal,507.3826,0.04825656
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cortical-thick-ascending-limb,Cortical Thick Ascending Limb,431.1985,0.04101077
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_medullary-fibroblast,Medullary Fibroblast,368.9552,0.03509089
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_ascending-thin-limb,Ascending Thin Limb,308.9436,0.02938325
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_ascending-vasa-recta-endothelial,Ascending Vasa Recta Endothelial,180.011,0.01712063
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-3,Descending Thin Limb Type 3,104.6927,0.009957198
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_papillary-tip-epithelial,Papillary Tip Epithelial,102.9991,0.009796122
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial,"Descending Vasa Recta Endothelial ",100.8303,0.009589851
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_fibroblast,Fibroblast,89.47303,0.008509673
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-1,Distal Convoluted Tubule Type 1,86.64975,0.008241154
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-intercalated-type-a,Outer Medullary Collecting Duct Intercalated Type A,70.49156,0.006704369
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_descending-thin-limb-type-2,Descending Thin Limb Type 2,67.79094,0.006447516
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-3,Proximal Tubule Epithelial Segment 3,52.866,0.005028022
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_outer-medullary-collecting-duct-principal,Outer Medullary Collecting Duct Principal,44.1146,0.004195687
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-1,Proximal Tubule Epithelial Segment 1,41.35032,0.00393278
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-pericyte,Vascular Smooth Muscle / Pericyte,38.87047,0.003696924
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_macula-densa,Macula Densa,36.20618,0.003443527
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_peritubular-capilary-endothelial,"Peritubular Capilary Endothelial ",33.5606,0.003191909
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_tissue-resident-macrophage,Tissue-resident Macrophage,30.01076,0.002854288
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cortical-collecting-duct-intercalated-type-a,Cortical Collecting Duct Intercalated Type A,18.46231,0.001755928
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_afferent-efferent-arteriole-endothelial,Afferent / Efferent Arteriole Endothelial,12.67844,0.001205831
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_monocyte-derived,Monocyte-derived,11.41698,0.001085855
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_t,T,10.75803,0.001023184
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_podocyte,Podocyte,7.261848,6.906657E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-principal,Connecting Tubule Principal,7.055235,6.71015E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_m2-macrophage,M2 Macrophage,6.471531,6.154996E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_parietal-epithelial,Parietal Epithelial,5.47866,5.210688E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_glomerular-capillary-endothelial,Glomerular Capillary Endothelial,4.565187,4.341895E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cortical-vascular-smooth-muscle-pericyte,Cortical Vascular Smooth Muscle / Pericyte,2.994255,2.8478E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_natural-killer-natural-killer-t,Natural Killer / Natural Killer T,2.281752,2.170147E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_mast,Mast,2.171268,2.065067E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_intercalated-type-b,Intercalated Type B,2.140875,2.036161E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_lymphatic-endothelial,Lymphatic Endothelial,1.912284,1.818751E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_monocyte,Monocyte,1.500246,1.426866E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_proximal-tubule-epithelial-segment-2,Proximal Tubule Epithelial Segment 2,1.36521,1.298435E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_plasma,Plasma,1.351152,1.285065E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_neutrophil,Neutrophil,1.068903,1.016621E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_cycling-mononuclear-phagocyte,Cycling Mononuclear Phagocyte,1.056231,1.004569E-4
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_b,B,0.858033,8.16065E-5
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_schwann-neural,Schwann / Neural,0.522126,4.965878E-5
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_mesangial,Mesangial,0.47025,4.472492E-5
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_classical-dendritic,Classical Dendritic,0.35244,3.352015E-5
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_connecting-tubule-intercalated-type-a,Connecting Tubule Intercalated Type A,0.314127,2.987624E-5
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_non-classical-monocyte,Non-classical monocyte,0.303435,2.885934E-5
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_renin-positive-juxtaglomerular-granular,Renin-positive Juxtaglomerular Granular,0.241956,2.301215E-5
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_distal-convoluted-tubule-type-2,Distal Convoluted Tubule Type 2,0.059994,5.705958E-6
https://entity.api.hubmapconsortium.org/entities/b9d2f84102c7e3640c50fc9608018a67,http://purl.org/ccf/1.5/1c7f8f09-2f17-48ca-8922-c03adf82b66f,true,bulk,https://purl.org/ccf/ASCTB-TEMP_natural-killer-t,Natural Killer T,9.9E-5,9.415772E-9
https://entity.api.hubmapconsortium.org/entities/ba72efbbf51de49ebc5013a2f5f3f4b4,http://purl.org/ccf/1.5/28982f44-8ff5-4734-89a5-caa5d113e424,true,spatial,https://purl.org/ccf/ASCTB-TEMP_enterocyte,Enterocyte,7627.852,0.1766988
https://entity.api.hubmapconsortium.org/entities/ba72efbbf51de49ebc5013a2f5f3f4b4,http://purl.org/ccf/1.5/28982f44-8ff5-4734-89a5-caa5d113e424,true,spatial,https://purl.org/ccf/ASCTB-TEMP_smooth-muscle,Smooth muscle,5922.524,0.137195
https://entity.api.hubmapconsortium.org/entities/ba72efbbf51de49ebc5013a2f5f3f4b4,http://purl.org/ccf/1.5/28982f44-8ff5-4734-89a5-caa5d113e424,true,spatial,https://purl.org/ccf/ASCTB-TEMP_cd8-t,CD8+ T,4176.164,0.09674061
https://entity.api.hubmapconsortium.org/entities/ba72efbbf51de49ebc5013a2f5f3f4b4,http://purl.org/ccf/1.5/28982f44-8ff5-4734-89a5-caa5d113e424,true,spatial,https://purl.org/ccf/ASCTB-TEMP_stroma,Stroma,3610.462,0.08363617
https://entity.api.hubmapconsortium.org/entities/ba72efbbf51de49ebc5013a2f5f3f4b4,http://purl.org/ccf/1.5/28982f44-8ff5-4734-89a5-caa5d113e424,true,spatial,https://purl.org/ccf/ASCTB-TEMP_endothelial,Endothelial,3267.122,0.07568272
https://entity.api.hubmapconsortium.org/entities/ba72efbbf51de49ebc5013a2f5f3f4b4,http://purl.org/ccf/1.5/28982f44-8ff5-4734-89a5-caa5d113e424,true,spatial,https://purl.org/ccf/ASCTB-TEMP_goblet,Goblet,3075.569,0.0712454
